36128,NOT
23088,OFF
24715,NOT
35185,NOT
20092,NOT
38518,NOT
38339,NOT
23585,OFF
29073,NOT
11366,NOT
33620,OFF
16418,NOT
29174,NOT
30790,OFF
41898,NOT
42178,OFF
41236,NOT
39093,NOT
45950,NOT
45749,NOT
38465,OFF
12235,NOT
13895,NOT
35625,NOT
22615,NOT
15116,NOT
36408,NOT
31729,NOT
19919,NOT
16135,OFF
25945,NOT
31879,OFF
29029,OFF
44978,OFF
15336,NOT
20919,NOT
36554,NOT
25656,OFF
15723,NOT
24354,NOT
14636,OFF
26829,OFF
25810,NOT
11207,NOT
23548,NOT
46084,NOT
23390,NOT
15444,NOT
25996,NOT
27995,NOT
25697,OFF
31357,NOT
13338,OFF
44709,NOT
23606,NOT
31114,OFF
28472,NOT
10126,NOT
30244,NOT
37367,NOT
29055,NOT
14510,NOT
20355,NOT
18482,NOT
36795,NOT
43063,NOT
39233,OFF
29843,NOT
22653,NOT
12638,NOT
38403,OFF
11973,NOT
10695,NOT
15993,NOT
19564,NOT
11589,OFF
11310,NOT
43099,NOT
14859,NOT
15033,NOT
16832,NOT
42547,NOT
44667,OFF
15546,NOT
10979,NOT
16033,NOT
13814,NOT
46011,OFF
41336,NOT
41367,NOT
13710,NOT
22761,NOT
27268,NOT
22471,NOT
16526,NOT
32333,NOT
34882,NOT
45043,NOT
35170,NOT
39319,NOT
12578,NOT
25284,NOT
11841,OFF
45895,NOT
12858,NOT
28729,OFF
30753,NOT
32564,NOT
43608,NOT
17109,NOT
10858,NOT
18995,OFF
27345,OFF
40848,NOT
30756,OFF
40586,NOT
39442,NOT
26679,NOT
42937,NOT
17114,NOT
13439,NOT
39420,NOT
11216,NOT
26055,NOT
12371,NOT
38200,NOT
14764,NOT
18209,OFF
14911,NOT
24316,NOT
16999,OFF
38652,OFF
33993,NOT
16089,OFF
19925,NOT
22005,NOT
27360,OFF
45739,NOT
29307,NOT
28277,OFF
15086,OFF
41176,NOT
35881,OFF
19742,NOT
11539,NOT
35543,NOT
44539,NOT
32221,NOT
21282,OFF
18616,NOT
34744,NOT
36601,NOT
39467,NOT
26621,NOT
26690,NOT
32000,NOT
23886,NOT
27142,NOT
40198,NOT
36367,NOT
21238,NOT
36418,OFF
25907,OFF
43644,NOT
35929,NOT
12889,NOT
11802,NOT
25879,OFF
42113,NOT
22065,NOT
38456,NOT
46215,NOT
43900,NOT
33136,OFF
30886,NOT
39561,NOT
39534,NOT
15354,NOT
27954,NOT
20369,NOT
45642,NOT
35490,OFF
36777,OFF
33455,OFF
36197,NOT
34078,NOT
19295,NOT
33924,NOT
31693,NOT
28034,OFF
45413,OFF
23845,NOT
22542,NOT
45141,NOT
26819,OFF
38925,NOT
20511,NOT
35644,NOT
33160,NOT
32729,OFF
17325,OFF
29135,NOT
41533,NOT
38409,NOT
38412,OFF
15810,NOT
44919,NOT
32930,NOT
45894,NOT
41412,OFF
28407,NOT
42385,NOT
44253,NOT
11986,NOT
19877,NOT
36928,NOT
45118,NOT
46203,NOT
14624,NOT
45658,NOT
11696,NOT
36614,NOT
19333,OFF
26750,NOT
36364,NOT
24968,NOT
36675,NOT
43199,NOT
38793,NOT
39689,NOT
27530,NOT
43925,NOT
11396,NOT
16335,NOT
10399,NOT
22258,NOT
23525,NOT
39487,NOT
33613,NOT
12691,NOT
31714,NOT
22411,NOT
18715,OFF
14763,OFF
39586,OFF
21605,NOT
24763,NOT
26560,NOT
21998,NOT
12859,NOT
28251,NOT
17393,NOT
22663,OFF
35895,OFF
21969,NOT
18385,NOT
24498,NOT
34620,NOT
28333,OFF
33928,OFF
16101,NOT
24772,NOT
29714,NOT
22548,NOT
44115,OFF
14316,NOT
45593,NOT
17339,NOT
12213,NOT
27490,NOT
37172,OFF
35498,OFF
36755,NOT
27805,NOT
23848,NOT
23178,NOT
16803,OFF
40360,NOT
13794,NOT
36415,NOT
44559,NOT
13700,NOT
14501,NOT
29386,NOT
23572,NOT
31510,NOT
20720,NOT
31350,NOT
43404,OFF
34687,OFF
22784,NOT
36254,NOT
10835,NOT
31638,NOT
31067,NOT
28311,NOT
42065,NOT
18670,OFF
38429,NOT
13486,NOT
28191,NOT
18712,NOT
43797,OFF
12587,NOT
15235,OFF
32949,OFF
31043,NOT
21397,NOT
15764,NOT
26812,OFF
31700,NOT
26639,OFF
40024,NOT
40597,NOT
11316,NOT
18067,NOT
32170,NOT
22161,NOT
26124,NOT
22723,NOT
41139,NOT
26775,NOT
32139,NOT
34184,NOT
45561,NOT
32874,NOT
16459,NOT
39154,NOT
21719,OFF
26808,NOT
27869,NOT
29481,NOT
45002,NOT
41888,NOT
23865,NOT
14544,NOT
29370,NOT
22552,NOT
17039,NOT
35675,NOT
30098,NOT
37178,OFF
11465,NOT
25170,OFF
43870,NOT
10138,NOT
27120,OFF
34091,NOT
14698,NOT
13755,NOT
41811,NOT
44395,NOT
30519,NOT
13916,NOT
44296,NOT
14922,NOT
34594,NOT
26256,NOT
26580,NOT
39064,OFF
14150,NOT
22827,NOT
25763,NOT
27394,NOT
18473,NOT
27145,NOT
34314,OFF
40914,NOT
12096,NOT
17157,OFF
16670,NOT
10655,NOT
34194,NOT
45505,NOT
13148,NOT
33718,NOT
20435,OFF
41301,OFF
43066,OFF
42169,NOT
40936,NOT
41374,OFF
19402,NOT
20374,NOT
13030,NOT
12006,NOT
13945,OFF
33504,NOT
24030,NOT
12712,OFF
20850,NOT
19880,NOT
38203,NOT
38014,OFF
25521,NOT
41264,NOT
20576,NOT
28310,NOT
28441,OFF
13801,NOT
37266,NOT
27963,NOT
19305,NOT
19358,NOT
38116,OFF
35570,NOT
32643,NOT
41785,NOT
16047,NOT
17823,OFF
21632,OFF
35980,NOT
20000,NOT
29084,NOT
45548,NOT
22493,NOT
13083,NOT
10493,NOT
40268,OFF
17422,NOT
22614,NOT
26190,NOT
14441,OFF
43262,NOT
39016,NOT
17897,NOT
31607,NOT
13399,NOT
14386,NOT
18044,NOT
21956,NOT
44538,NOT
12709,NOT
36353,NOT
24416,NOT
12745,NOT
15135,NOT
36608,NOT
36518,OFF
36683,NOT
23835,OFF
28687,NOT
13092,NOT
33279,OFF
40056,NOT
36200,NOT
45244,NOT
36976,NOT
17889,NOT
35097,NOT
37233,NOT
13361,NOT
35817,NOT
14913,NOT
20391,NOT
31186,NOT
27747,NOT
12181,NOT
33855,NOT
24130,OFF
15737,NOT
18197,NOT
18218,OFF
22288,NOT
18590,NOT
19887,OFF
16273,OFF
35309,NOT
29154,NOT
22170,NOT
43011,OFF
38579,NOT
28992,OFF
43653,NOT
23383,NOT
27321,NOT
10829,NOT
35733,OFF
33463,NOT
40707,NOT
45791,NOT
42784,OFF
14607,OFF
36262,OFF
10487,NOT
37086,NOT
31040,NOT
25545,NOT
10622,NOT
24126,NOT
29274,OFF
19992,NOT
15114,OFF
22898,NOT
39550,OFF
11777,NOT
17384,NOT
41517,NOT
28834,OFF
36702,OFF
11201,NOT
10607,NOT
34507,NOT
13709,NOT
15303,NOT
10653,NOT
34674,NOT
11337,NOT
30899,OFF
41716,NOT
34942,NOT
13034,NOT
26800,NOT
18697,NOT
29193,NOT
34305,OFF
15900,NOT
33088,NOT
10770,NOT
25403,NOT
40527,NOT
18924,OFF
21375,NOT
36549,NOT
25868,OFF
27027,NOT
14515,NOT
41287,NOT
45240,NOT
15842,NOT
31415,NOT
40717,NOT
24317,OFF
11340,NOT
29241,NOT
24551,NOT
42792,OFF
17342,NOT
17460,NOT
41162,NOT
16657,NOT
33451,NOT
36790,NOT
36361,NOT
31495,OFF
44304,NOT
22839,OFF
25017,NOT
16190,NOT
17688,NOT
11471,NOT
17780,NOT
39762,NOT
25765,NOT
43140,NOT
28863,NOT
46206,NOT
32372,NOT
18557,NOT
27556,NOT
33380,NOT
26170,OFF
17855,NOT
40682,NOT
32429,NOT
30070,NOT
11582,OFF
18931,OFF
18760,NOT
26940,NOT
36527,NOT
10899,NOT
34019,NOT
11798,NOT
19132,NOT
41129,NOT
44090,OFF
36159,NOT
30115,NOT
32472,NOT
38911,NOT
42172,OFF
33489,NOT
28431,NOT
29268,NOT
32838,NOT
37080,NOT
23162,NOT
17219,NOT
33806,NOT
46166,NOT
22178,NOT
24074,NOT
14280,NOT
43801,NOT
31012,OFF
24259,NOT
40101,NOT
21112,OFF
24436,OFF
18958,OFF
44174,NOT
10198,NOT
18788,OFF
26259,OFF
17484,NOT
30112,NOT
12725,NOT
32641,OFF
31535,NOT
11093,NOT
10067,NOT
45262,OFF
30736,NOT
17544,OFF
11000,NOT
33717,NOT
37270,NOT
30933,OFF
20170,OFF
29452,NOT
29186,NOT
33661,NOT
22202,NOT
27105,OFF
42110,NOT
20197,NOT
20016,OFF
13693,NOT
38669,NOT
44201,NOT
26490,NOT
30074,NOT
39881,NOT
29776,NOT
43246,NOT
15859,NOT
38554,OFF
14210,NOT
37509,NOT
28793,NOT
34418,NOT
24072,NOT
19011,NOT
40783,NOT
15948,NOT
37196,NOT
24461,NOT
32253,NOT
37868,NOT
40440,NOT
44685,OFF
39773,NOT
18664,NOT
10702,NOT
14067,OFF
23258,NOT
29371,NOT
14283,NOT
12711,NOT
16443,NOT
20455,NOT
31808,NOT
39131,NOT
10183,NOT
24493,NOT
36906,OFF
36713,NOT
40726,NOT
41174,NOT
28963,NOT
19162,NOT
40137,NOT
22634,NOT
17225,NOT
29381,OFF
39937,NOT
12409,NOT
46162,NOT
14033,NOT
27981,NOT
39132,NOT
19995,NOT
19592,NOT
32775,NOT
42521,OFF
11062,NOT
40013,NOT
15195,NOT
40596,NOT
25979,OFF
21819,NOT
17895,NOT
15456,NOT
41177,NOT
24048,NOT
10145,NOT
22580,NOT
39299,NOT
31655,NOT
18729,NOT
22820,NOT
23257,NOT
28700,OFF
18624,NOT
16247,NOT
36607,NOT
37798,NOT
10638,NOT
45033,NOT
10757,OFF
35875,OFF
44164,OFF
29049,NOT
35083,NOT
43606,NOT
43568,OFF
37781,NOT
41355,NOT
38565,NOT
21599,OFF
13897,NOT
31669,OFF
18595,OFF
12373,NOT
17403,NOT
13614,NOT
34536,NOT
25853,NOT
26890,NOT
37532,NOT
15412,NOT
21017,NOT
36451,NOT
36571,OFF
34983,NOT
43258,OFF
38567,NOT
44279,NOT
41237,OFF
13563,NOT
45241,NOT
34557,NOT
21329,NOT
21131,NOT
25473,NOT
38388,NOT
40053,NOT
38023,NOT
21623,NOT
29536,NOT
25830,NOT
14766,NOT
12893,NOT
13855,NOT
25257,NOT
13362,NOT
18030,NOT
15559,NOT
37885,NOT
37895,NOT
40606,NOT
42942,OFF
38174,NOT
25440,NOT
19993,OFF
32024,NOT
38237,NOT
27130,OFF
32021,NOT
28030,NOT
10312,NOT
18208,NOT
34275,NOT
37326,OFF
16442,NOT
41173,NOT
24747,NOT
15204,NOT
23107,NOT
29753,NOT
22668,NOT
44165,NOT
23074,NOT
24639,NOT
35091,NOT
27709,NOT
31094,NOT
44660,NOT
32334,NOT
34685,OFF
40244,NOT
19629,NOT
44702,NOT
19045,OFF
31543,NOT
45853,NOT
41997,NOT
32797,NOT
30928,NOT
13505,NOT
37780,NOT
20770,NOT
37067,OFF
16537,NOT
13334,OFF
17433,OFF
20202,NOT
43616,NOT
39967,NOT
36823,NOT
40501,NOT
26031,NOT
29684,NOT
36548,NOT
33073,OFF
41101,NOT
11786,NOT
12787,NOT
25434,OFF
28600,NOT
10712,NOT
34598,NOT
37004,NOT
40475,NOT
45451,NOT
16441,OFF
14916,NOT
29872,NOT
28751,NOT
45845,NOT
42806,NOT
11389,NOT
39859,NOT
36533,NOT
11259,NOT
32631,NOT
45507,NOT
40610,NOT
12966,OFF
15045,OFF
14186,NOT
29925,OFF
32527,NOT
28305,NOT
18444,NOT
26350,OFF
42959,NOT
32529,NOT
10430,NOT
27016,NOT
21814,NOT
24640,NOT
32064,NOT
40518,NOT
25460,NOT
23708,NOT
37915,NOT
42338,NOT
35271,NOT
31868,NOT
46230,OFF
16327,OFF
30575,NOT
18620,NOT
24358,NOT
28016,NOT
40784,NOT
18743,NOT
15073,NOT
32355,OFF
45939,NOT
10398,NOT
21444,NOT
16405,NOT
32348,OFF
12932,NOT
21935,NOT
27418,NOT
20180,NOT
29645,NOT
39014,NOT
46103,NOT
40474,NOT
23415,NOT
13526,NOT
38141,OFF
31852,NOT
36482,OFF
23984,NOT
32686,NOT
33133,NOT
27506,OFF
17930,OFF
29041,NOT
36112,NOT
17249,OFF
18577,NOT
12001,NOT
31055,NOT
45338,NOT
13435,NOT
35058,OFF
36115,NOT
44306,NOT
23460,NOT
32953,OFF
30996,NOT
30648,OFF
11250,NOT
10185,NOT
43529,OFF
43250,NOT
24844,OFF
28344,NOT
13868,NOT
10412,NOT
44607,OFF
43640,NOT
10266,OFF
41088,NOT
31698,NOT
43973,NOT
21382,OFF
40800,OFF
36086,NOT
31775,NOT
36071,NOT
29857,NOT
14818,OFF
26145,NOT
42533,NOT
24009,OFF
15972,NOT
42260,NOT
12464,NOT
35534,NOT
39809,OFF
44733,NOT
15208,NOT
11219,NOT
28187,NOT
39633,NOT
44125,OFF
15554,NOT
22053,NOT
29737,NOT
39296,NOT
30432,NOT
30174,NOT
39092,NOT
14009,NOT
35605,NOT
39635,NOT
40234,NOT
38159,OFF
39463,NOT
45738,NOT
32912,NOT
42955,OFF
26850,NOT
37544,NOT
19106,OFF
34411,NOT
34245,NOT
33671,NOT
42197,NOT
42069,NOT
16200,NOT
17695,NOT
16215,NOT
11069,OFF
10912,NOT
43766,NOT
27898,NOT
14576,NOT
17331,NOT
26942,NOT
19393,NOT
12442,NOT
30577,OFF
11885,NOT
34193,OFF
40661,NOT
20084,NOT
36393,OFF
19798,NOT
29190,NOT
35239,OFF
37934,NOT
25315,NOT
10087,NOT
15553,NOT
40947,NOT
28504,NOT
34058,OFF
38750,NOT
23039,NOT
42961,NOT
45934,OFF
24492,NOT
14249,NOT
14788,NOT
32020,NOT
39485,NOT
17986,OFF
14704,NOT
45856,NOT
13960,NOT
30653,NOT
19622,NOT
16246,NOT
17409,NOT
23950,NOT
22100,NOT
14032,OFF
43905,NOT
40842,OFF
23921,NOT
45324,NOT
29277,OFF
39704,NOT
35785,OFF
12634,NOT
34034,OFF
23772,OFF
24592,NOT
16693,NOT
35988,NOT
12280,NOT
15301,NOT
21379,NOT
11080,NOT
14328,NOT
10348,NOT
40256,OFF
28035,NOT
19524,NOT
45942,NOT
29963,NOT
42139,NOT
17983,OFF
45173,NOT
38552,OFF
32805,NOT
11134,NOT
37003,NOT
11703,NOT
12901,NOT
27593,NOT
38714,OFF
16808,NOT
41988,OFF
34909,NOT
45147,NOT
28542,NOT
38617,NOT
34509,NOT
12576,NOT
17766,NOT
33041,NOT
39295,NOT
21260,NOT
30110,NOT
17010,NOT
10093,OFF
30960,NOT
39216,NOT
25498,OFF
36016,NOT
16183,NOT
32031,NOT
25104,OFF
25663,NOT
26499,NOT
37519,NOT
24988,NOT
21961,OFF
27816,NOT
11023,NOT
14833,NOT
22737,NOT
38589,NOT
13862,NOT
18089,NOT
16427,NOT
17138,NOT
26640,NOT
21946,NOT
45316,OFF
28384,NOT
25612,NOT
24589,NOT
39858,OFF
28124,NOT
36126,OFF
12229,NOT
19153,NOT
21884,NOT
35298,NOT
17967,NOT
17306,NOT
19232,OFF
15141,OFF
21934,NOT
46202,NOT
17445,NOT
44662,NOT
10868,NOT
14928,NOT
42864,NOT
32124,NOT
28513,NOT
17318,NOT
27081,NOT
41329,NOT
23888,NOT
10566,NOT
22534,NOT
31346,NOT
13745,NOT
18781,NOT
15827,NOT
37839,NOT
29699,NOT
20819,NOT
12399,OFF
29309,OFF
36046,NOT
38679,NOT
39628,NOT
18890,NOT
45579,NOT
27762,NOT
44063,NOT
31904,NOT
16630,NOT
35103,NOT
11399,NOT
31783,OFF
36724,NOT
34773,NOT
40259,OFF
42852,OFF
38489,OFF
22479,OFF
30612,NOT
30363,NOT
43990,NOT
20481,NOT
32090,NOT
24769,NOT
28655,OFF
30943,NOT
20486,OFF
43102,NOT
45598,NOT
18602,OFF
28025,NOT
40091,NOT
25190,NOT
28345,NOT
23763,NOT
37585,NOT
26188,NOT
10703,NOT
44929,NOT
31658,NOT
20088,OFF
38254,NOT
30852,NOT
46015,OFF
26781,NOT
37257,NOT
35715,OFF
19647,NOT
20399,NOT
11628,NOT
14226,NOT
36497,OFF
33119,NOT
26011,NOT
14695,NOT
37095,NOT
22416,OFF
40347,NOT
43707,NOT
23335,OFF
32531,OFF
22135,NOT
37580,NOT
33423,NOT
24803,NOT
25625,NOT
31245,OFF
13265,NOT
44180,NOT
25620,NOT
36329,NOT
15771,NOT
13500,NOT
21199,NOT
32810,NOT
12985,NOT
21798,NOT
30154,NOT
34835,NOT
32415,NOT
40958,NOT
26178,NOT
32445,NOT
14078,NOT
10815,NOT
45294,NOT
41327,OFF
31890,NOT
25422,OFF
20611,NOT
19626,NOT
44390,NOT
36542,NOT
15196,NOT
45606,NOT
40671,NOT
32630,NOT
36440,NOT
28920,OFF
13071,NOT
31715,NOT
36493,NOT
24189,NOT
39600,NOT
21389,NOT
16390,NOT
43091,OFF
20521,OFF
22265,OFF
29653,NOT
31387,NOT
37030,OFF
36985,OFF
34597,NOT
36651,OFF
39229,NOT
