text,hs
"sugestoes 2010 melhor : canonizar punheta , santa punheta , sagrada bronha domingo . melhor amiga @ homemdeverdade !",1
sugestoes 2010 melhor : colocar chuck norris protagonista serie tv 24hs !,0
"sugestoes 2010 melhor : menos calcinha preta radios , alias , calcinha bem melhor !",0
"`` melhores mulheres sao querem trepar voce , piores sao nao querem . '' - lemmy - motorhead - @ homemdeverdade",1
"homem verdade nao sabe desenhar pinto , nao conhece pau ! honre pinto ! ! ! !",1
"@ homemdeverdade viver dignidade , conceito extincao plena ! aqui foco resistencia !",0
gostar mulher ter vergonha # twittealgomuitoantigo,0
heterosexual homem verdade # twittealgomuitoantigo,1
saber pegar mulher parecer babaca # twittealgomuitoantigo,1
"geisy fantastico deu nota 8 ! noticias geisy , ilegal , gente dar nota . vc 4 ruim !",0
"@ lenazzo parametros notas sao complexos , resumo : marlene mattos 0 , monica bellucci 10 vc so pegaria partir 5 bom ...",1
"@ homemdeverdade nao fala boquete , recebe . rt @ sarahshoeme `` '' liberdade '' ... significa falar boquete fala clima ... . ''",0
vao comer arroz feijao fdp frescos caralho ! ! ! ! ! !,0
rt @ homemdeverdade ! rt @ porcopedia pra vc desmaia qdo tira sangue ... chegou plano odontomacho : http : //307.to/fnj / ( via @ lenazzo ),0
"kassabe @ homemdeverdade diria `` culpa , nao fiz projeto algum chuvas vcs povao porco nao cobra nada ''",0
"sobreviver haiti , missao : @ homemdeverdade !",0
@ mariolemes vc @ homemdeverdade ? twitter ?,1
video clipe semana : http : //www.youtube.com/watch ? v=iqghq0ilvok,0
@ homemdeverdade usa twitter ? pergunta fazem todo momento ... . !,0
"claro sim , so vc nao ser babaca nerds , valentao rede , mulher imbecil , hipster freak viciado celebridades .",1
"proposito @ homemdeverdade nao vai campus party , lugar baitolinhas amigos reais ! ! ! ! virgem tambem .",1
@ homemdeverdade ? nao ! homem metade - http : //19.media.tumblr.com/tumblr_ktygckpa2e1qz88eno1_400.jpg,0
"@ homemdeverdade nao precisa # lingerieday , puta parada barangas-nerds atras rolas virgens ! pra sites pornos bem melhores ...",1
"# campusparty ! lugar deve feder espinha azeda passou validade , menos mulher vale tudo juazeiro !",1
"@ homemdeverdade viu # ipad gritou : steve ! ! ! mesa 7 , 2 cervejas , 4 copos americanos , porcao fritas outrade calabresa !",0
homem homem so conhece dois cheiros mulher : bom ruim .,1
"nao usa camiseta manga , menos va malhar praticar algum esporte .",0
"`` deus justo , calca carol ... mamaeeee ! ''",0
faz campeonato peido amigos .,0
bebe cana pura nao faz careta .,0
homem homem arrota suco laranja .,1
palavra dia homem homem nao diz : fragrancia .,1
"homem homem arrota suco laranja , ouvido namorada .",1
homem homem so come carne . peixe coisa bixa .,1
faz pontaria qlq coisa q der telha jato mijo .,0
nao lava cueca q acabou comprar antes usar,0
homem homem brinca girocoptero banheiro casa sogra .,1
"conhece tres cores : azul , vermelho amarelo .",0
homem homem come doritos pimenta geleia extra-forte pimenta guarana ice .,1
porteiro @ homemdeverdade ! rt @ _latinlover_ massagear ego mulher nao elogiar bunda peitos . porteiro faz,0
"mao homem , , calos .",1
homem homem nao assiste fazenda .,1
`` musical ? kiporressa ? ! '' homem homem,1
sexo-churrasco-cerveja-dormir ! # carnavalem4palavras,0
homem homem nao nota esmalte mulheres,1
homem homem nao come ; bebe .,1
homem homem troca penis 1 figado .,1
nao brocha calcinha bege,0
nao sabe cor bege,0
@ fodemal nao sabe nadar amputa pernas ! melhor invalido incompetente .,1
"sim , fazer ficar twittando entretenimento !",0
manda pro amigo franguinha - http : //bigassmessage.com/2fef80ca9,0
feliz homens gostam mulheres - http : //look-look.tumblr.com/,1
130 operarias queimadas dentro fabrica 1857 sao @ homemdeverdade ! bundao covarde carater .,0
@ homemdeverdade vacila assume rapidamente responsabilidade paga erro humor !,1
dar risada si : @ homemdeverdade ! rir cagadas alheias melhor ainda ...,0
hora sexta feira @ homemdeverdade nao vai pra baladinha vagabundo ... .essa hora ja demos duas ! agora so relax ...,1
@ _latinlover_ cedemos encanto caimos boca caro !,0
fala ai mariquinhas afins ... . vai falta culhao resolver qualquer coisinha ?,1
agora sim @ homemdeverdade pode usar perfume - http : //www.youtube.com/watch ? v=_wx6dp99bye,1
@ _latinlover_ perfume pra mao jovem amante ... ..pra mao . cappice ?,0
"pedidos , recuso falar bbb ! @ homemdeverdade nao entra programinha pra ganhar milhao . gente ganha batalha dia dia !",1
"so frangas ali . bombadinhos chiliquentos , gays exploram condicoes pedacos carne massa carceraria !",0
ricky martin ! ! ! ! ! demorou tanto tempo assim pra assumir pq ? tava dando bunda ? ? nao reprima caralho ! literalmente pra vc ... .,0
"futebol , # hqeh atacante . acha meio-de-campo coisa veado .",1
# hqeh nao sai mostrando bunda epoca carnaval .,1
# hqeh nao pergunta esposa/namorada onde quer ir . fala pra onde vao pronto .,1
# hqeh acorda cedo pra assistir jogos copa . # worldcup,1
@ brunynhobtc espirito true man !,0
pra voce nao gosta futebol . foda-se ! ! ! ! mane alma .,0
"alias , pra ver futebol copa voce nao vai acompanhar nada proximos 4 anos novo . deixe gosta ver paz !",0
frangas plantao ! voltei ! ! ! ! ! chhuuuuupaaaaaa,0
vc chique benhe ( @ ryan_reminho live on http : //twitcam.com/11hdu ) ),0
", nao gosto cameras.. rs ( @ ryan_reminho live on http : //twitcam.com/11hdu ) )",0
tadinho goby rsrsrs ( @ ryan_reminho live on http : //twitcam.com/11hdu ) ),0
"bom , gente , boa twitcam pra todosssss ... . cheirossss ( @ ryan_reminho live on http : //twitcam.com/11hdu ) )",0
"@ _kcris ouvindo musica preciso vc.. excelente , linda ! foda , pq to separando . pqp ...",0
"@ fcnossamorango excelente post , historia tb ... : )",0
rt @ salvenordeste : obrigado apoio contamos vc divulgacao campanha # salvealagoas # salvepernambuco,0
"@ thaisbza kkkkkk massa , ne ? pode passar pra frente , claro ! cheiros !",0
ja sentiram q ta tudo errado ? q pessoas importantes acabam s perdendo erros/insegurancas ? # foda hora mudar ! boas noites !,0
@ aninha_ebc ta msn ? ? ? ?,0
"@ aninha_ebc , ta chiques rs.. mtos contatos hahaah ta boa ?",0
"@ angelicamorango nusssss , magavilha , heinnn . massa promo !",0
h maiusculo nao twitter . entao voce ja sabe deve ter criado perfil .,0
nao gosta `` bater papo '' msn . responde porque outros falam . tempo pra frescura .,1
"nao `` faz unhas '' corta tesoura , corta trinco .",0
"nao usa roupa cor-de-rosa , roxo .",0
nao faz barba todo dia .,0
nao gosta fazer compras . faz porque mulher forca .,1
olha primeiro pros peitos mulheres .,1
"gosta futebol , cerveja mulheres .",0
"amiga , morre vontade come-las !",1
volteiiii agora pra ficarrrr,0
convida nui sampa ! rt @ htcolorido vamos p baladinha sampa ? ? ? @ fabsramos @ liviacastrofoto @ tiaglopes @ brunomatos lucas,0
"`` ninguem chega casa falando  mae , hetero  . entao chegar dizer  mae , gay  ?  by @ mariagadu . # epronto",0
"@ angelicamorango tai.. qria picole carambola . jambo . # recifefeelings ... , dia , hj , mto trab . noite ? `` solidao fera ... ''",0
oxente ! pq ? tao santa ... rs ... rt @ agdabritto @ docepimenta_sp oooooooooo maluca,0
"nao ! 1 coisa n elimina outra ! rt @ quase_gay @ agdabritto ain menina entrevista d emprego semana vem , vou sair prostituicao # rs",0
@ angelicamorango pimenta comentada estrevista : http : //twitpic.com/1o2bln,0
ainda nao acredito nao estarei # recife dia 24/07 # oquartosecreto @ angelicamorango . serio ! saco ! # boloderolofeelings,0
@ angelicamorango hj tdo mundo preoc c colega escrit sabia q ido fazer entrevista . disfarcando fazendo preocupada !,0
nao ! nasceu 13.12.1978 ! # acredite ! apelido infancia : maria desastre rt @ alineborel ta pra nascer pessoa desastrada .,0
hj vi @ biacampos12 perguntando p @ angelicamorango tt funciona promocao dona morangorespondendo funciona # odiadehoje,0
@ alineborel serio . qq dia relato umas boas . especialista pos-graduada auto flagelacao formei `` desligamento '' : exemplo ...,0
@ alineborel ex : so hj percebi vc promoter comunidade morango . ainda to tentando descobrir socia.. # tofalando,0
"@ ana_lethicia aff , tutorial nao tedio ? ? ? ^ve edicao video vc entra facul maquiagem",0
"@ renatuuus q fodas , hein amigo ...",0
"@ marlenebicalho q vc nunca falou comigo madry , entao , fiquei triste quase ligando pro # falaqueeuteescuto pra pedir oracao . agoraestoufeliz",0
"adoro energia daqui . nao gosto lembrar vou trabalhar feriado . , gosto ter emprego . entao ta otimo.. rs .",0
"ta doendo simmm , ta doendo mimmmmm ... namorada felipe melo- http : //www.youtube.com/watch ? v=ajv6yjrekqm",1
"@ marlenebicalho jeito desastrada , coloco copo agua cima tv , fico ! # melhornao # oremospranaoorar",0
@ marlenebicalho comecou fala escuto ! ! ! ( assistir dr house nisso ) hahahaha,0
@ marlenebicalho qq dia relato umas . pos-graduada auto-flagelacao m formei `` desligamento '' . apelido d infancia : maria desastre .,0
", ? rt @ patriciakataki vc deixou.. ! pq ? ?",0
"@ marlenebicalho bora fazer campeonato , madry ? hahaha ... vc podia ser mae , embora ache nao idade.. snifff # saudadedemainha",0
"@ marlenebicalho ia dar boa noite , , vc ja entao , boa sexta ! hahaha",0
"boa noite , lindinhas noite rs . @ digna_amada @ amora_inlove @ nandas2mari @ agdabritto",0
"indo dormir som linda musica , crenca sim , verdadeiro sempre . http : //bit.ly/afkixa",0
@ digna_amada ; ) olha video postei agora ... durma bem . cheiros !,0
"@ eikebatista canhao retorno ? nao fale pro felipe melo , vai anima ... boa noite ! # medofeelings",0
"@ amora_inlove hello , pois , , interagindo ... thudhu bom ?",0
"@ tais_renata , fale , saudade esquisita..",0
@ amora_inlove tb soninho.. eis trabalho amanha . hj feriado sampa tb trabalho rs affff rs,0
"@ htcolorido oi , pssoa.. ta morando onde aqui sampa ? # quenaosejanazlmodeon",0
@ juhsavignon moita ? # nuncafui hehehe,0
"@ htcolorido tb , aclimacao # bemnofocodacomidajaponesa # adoro",0
"@ amora_inlove constituicao 1932 . porra , bisavo nascida 32 . # quequeeutenhoavercomisso",0
@ juhsavignon parar . # contalogotudoquetenhosanguejornalista,0
pssoa fina ... rsrs rt @ htcolorido @ docepimenta_sp jardins,0
"@ amora_inlove galera reuniu contra governo intransigente vargas . oficialmente min 800 pssoas morreram , cidades bombardeadas",0
"ate enfim alguem entende nessa life rt @ lenabahirah ah , gente complicar , sim , vida totalmente previsivel n graca ...",0
"@ paullamirella vc conhece banda # thecorrs ? # fikdik `` runaway '' , `` frontiers '' `` at your side '' .. ai vai ( amomuito )",0
@ paullamirella vale pena.. 02 dvds incriveis . morasse sp faria-te copia . # thecorrs,0
"gente , li piadinhas fodas agora.. vou trazer , perai",0
@ paullamirella quer dica meio trash pra aumentar galera show ? # trashquefunciona > > bate papo uol salas minas . divulgada !,0
"@ _kcris nao deixe lembrancas saudades minarem . enfrente , ouca musicas.. ( linda msm ) . conhece the corrs ?",0
"@ agdabritto sei la , inventei agora.. # catita hahaha",0
"@ marlenebicalho oi , cara-metade desastre mor ... dei umas fucadas hj blog !",0
"@ agdabritto ixi , amiga.. marron.. marromenos.. termino namoro , foda ne",0
"@ agdabritto , amiga.. . diz : # eavidasegue",0
"@ marlenebicalho blog dilicinha.. ja conhecia sim , vou comentar amanha ... hj to bode , sozinha abandonada sampa rs",0
"@ marlenebicalho vcs moram onde ? moro aclimacao , perto liberdade , vergueiro , paraiso ...",0
"@ marlenebicalho morava jabaquara , comprava acougue massa av sta catarina , so la seleta legumes amava ... sniff",0
"galera , umas fotos pra mostrar terca , sra @ angelicamorango deu entrevista pra revista vestido micro.. querem ?",0
@ marlenebicalho amo bairro adivinha ? abriu temakeria lado casa hahaha # falenciafeelings,0
03 mosqueteiras ! @ liviacastrofoto @ fabsramos nao livraram perguntinhas basicas ! # vermelhidaonorosto http : //twitpic.com/23v5hn,0
"@ isabellataviani , faltam 0:55 min.. rs",0
pssoas incriveis so comem spoletto . rs . http : //twitpic.com/23v6gt,0
chamado caomor junto reporter cara sono ... rs . mto legal ! http : //twitpic.com/23v73c,0
@ marlenebicalho viu fotos postei ?,0
vou fazer comidinha pernambucana agora ... quer ? ? ; ),0
"chega , som imagem nao , ne ? xerus ( @ suwerner live on http : //twitcam.com/14790 ) )",0
"@ _jujuba_lima nada , faco basico hahaha",0
"@ _jujuba_lima tai , otima sobremesas , doces , bolos ...",0
# medo @ agdabritto vindo pra sppp rs ... .,0
"gente , ta pique jv ? ? ? coisa leve.. nao ! rsrsrs",0
"# rilitros rt @ amora_inlove @ angelicamorango liquid love , iria participar promocao infarta morango , kkkkkkk # passomal",0
"@ alineborel oi ! sugeri jv ninguem deu bola ... ta afim ? vc moral , vem gente . rsrsrs",0
"@ amora_inlove gosto nao , acho bonita nao , nada nao ... huahahaauahauhau",0
"@ amora_inlove hahahaha , # brincadeirinhaboba rs tb acho",0
"@ amora_inlove tb , , futurarecemsolteiraaindaapaixonada # foda rs",0
"@ amora_inlove own gata , depende so mim nao.. dela.. , vamos ver futuro reserva ... ? es solteira ? ? ?",0
"@ amora_inlove puts , complicado ... , respeita sensacoes ? sim , otimo . ver entao encara isso.. seicomoe",0
"@ amora_inlove normalll.. imagina situacao pssoa tb ne , fodas ...",0
uia rt @ paper_tomaz @ amora_inlove fia conto to fazendo..rsss,0
"cara querido amigoo ex-patrao @ djbuts rt @ lenabahirah melhores escritores pais , fabricio @ carpinejar jo ! = )",0
"@ milanuness ! problemas serios ! pq cabelo crespo . diziam piolho causou traumas , acredita ?",0
"@ milanuness bem exagerado , vaarias vezes pra secretaria . comecei alisar cabelo adolescencia , hj queria te-los cacheados nao posso",0
@ milanuness vinganca branca hj to melhor ( aparencia ) todas magoaram.. rs .,0
"@ milanuness problema tempos sim , acho reflexo ... , longa historia pra contar aqui.. bem complicado .",0
"@ lenabahirah puts , @ carpinejar nao gay ... legal gente ver aparencias enganam nao fazem menor diferenca . # namoradalinda",0
"hahaha , `` moco '' otimo ! so @ carpinejar rt @ milanuness rindo moco ta jo !",0
acho vou pegar carona @ agdabritto mimir,0
pqp @ carpinejar ta fudendo verdades absolutas ! ! ! # genio,0
"@ _jujuba_lima oww , linda.. trabalho amanha =/",0
"gente , ta absurdaaaa briga jo soares x @ carpinejar huahahhuahau",0
@ _jujuba_lima sono ... rs . cheiros . tb adorei !,0
alguem ai quer peixe ? pq ja pesquei varios aqui ... . cheiros todasssss,0
"owww , esquisita , @ aninha_ebc @ rafinhafarias ta imitando tt pala hahaha",0
amo perdidamente agora ! rt @ quase_gay graca ter 5846844360681615 followers tweets sao merda ? ? ? ?,0
@ aninha_ebc vontade fazer comentario desaforado pra menina ? http : //twitpic.com/23v6gt acho vou fazer !,0
"@ quase_gay verdade.. gosto pouquinhos , , interagem ...",0
prezada @ pimentinha_17 2 pessoas usam computador pode acontecer postar twitcam c perfil errado . ( @ marlenebicalho ),0
@ pimentinha_17 certamente aconteceu @ marlenebicalho postou comentario c id @ angelicamorango http : //twitpic.com/23v6gt,0
@ pimentinha_17 pouco conheco daqui bbb fizeram ter certeza @ angelicamorango jamais mentiria aqui ... ( @ marlenebicalho ),0
"@ pimentinha_17 entao , reflita comentntario , friend . nao esotu justificando defendendo pq famosa . faria qq pssoa ! abc",0
sabem descobri ? ? ? pessoa acrostica ! adivinhem ? ? ? hahahah,0
tanto medo aviao passa la cima coracao acelera ... afff,0
"cara , nao sonho ? ? ? # cocolatraassumidamodeon http : //twitpic.com/24exzc",0
@ aninha_ebc galinha gisada ? ahhh convidaaaaaaaaaaaa rsrs # saudadedepernambuco,0
# atoron rt @ marcoluque bem podemos mesclar..uma bela espanhola linda holandesa ... rsrsrs !,1
"ola , gatas ( gato hahaha ) @ jujuba_lima @ aninha_ebc @ tais_renata @ quase_gay @ agdabritto @ chrismoranguete @ zoooiul @ dra_e @ marlenebicalho",0
"@ _jujuba_lima baummm hein , coisa gostosa ? ando reflexiva.. , enmm paz . tb mto bom !",0
"@ juhsavignon =/ nao sei passa , , # forca !",0
@ juhsavignon fica deus ! luz paz !,0
"@ _jujuba_lima ah , convivendo apenas comigo fds ... precisava disso ... pensando mtas coisas trabalhando meio disso rs .",0
"@ angelicamorango ixi , nega , ta sampa nao ? aqui ta dia lindo.. sei to fazendo casa acompanhada colica danada.. = )",0
@ coisasdelouco `` ... vim parar nessa cidade p forca circunstancias.. aprendi m virar sozinha.. nao mudo postura so p t agradar '' !,0
"vamos fazer corrente ? `` twitter , vem pros 160 caracteres ! ! ! adere ? # twiter160caracteres",0
@ quase_gay gatooooooooooooooooo tava sentindo falta ... .,0
nao vou pro ceu ! # fato,0
"acho morango ceu so pra rsrs @ angelicamorango @ biaibelieve , to sampa ! aqui n b vista ta nubladim meio frio ...",0
"@ biaibelieve hahaha , pq tatuape tava sol , aclimacao sol , so bela vista tava nublado ? ? ? rsrs eeee @ angelicamorago",0
"@ agdabritto ooowwww , amorrr , ja chegou ? ? ?",0
kkkkkkkkkkkkkkkk rt @ hugogloss mamy gloss mandou msg pro torpedao ! # ondefoiqeuerrei,0
@ marlenebicalho vi dm pssoa ! tudo certim..,0
@ agdabritto quero saber tudooo diaaaa !,0
"@ marlenebicalho magina.. rs . dia tao totoso hj sp . fiquei casa , trab ontem ate 10 noite , aff rs . , madry ?",0
"@ marlenebicalho , nao ha furto ? pena.. graca ! rsrs . cheirosss",0
"amores , pra gosta boa leitura . ate pra nao gosta , # superindico , @ melaineribeiro http : //aescritoraeomusico.blogspot.com/",0
"linda , @ sabrinasatoreal ajuda divulgar : primeiro livro @ melaineribeiro `` escritora musico '' www.aescritoraeomusico.blogspot.com",0
amore @ juhsavignon ajuda divulgar : primeiro livro @ melaineribeiro `` escritora musico '' www.aescritoraeomusico.blogspot.com,0
@ renatuuus amore ajuda divulgar : primeiro livro @ melaineribeiro `` escritora musico '' www.aescritoraeomusico.blogspot.com,0
"@ joaohamu : ) lindooooooo , reviso.. lida puder",0
"@ paper_tomaz , tme gente nao faz tattoo pra filho.. ajuda ne ? passional !",0
"@ marlenebicalho oi , madry , fucada la , primeiro livro amiga @ melaineribeiro www.aescritoraeomusico.blogspot.com ( reviso )",0
"@ marlenebicalho vc gente , cara ! rsrs , brigada lindona desastrada s2",0
"@ aninha_ebc miga , fucada la , primeiro livro amiga @ melaineribeiro www.aescritoraeomusico.blogspot.com ( reviso )",0
"@ frasesdemae fucada la , mae , primeiro livro amiga @ melaineribeiro www.aescritoraeomusico.blogspot.com ( reviso )",0
"@ fcmorango fucada la , primeiro livro amiga @ melaineribeiro www.aescritoraeomusico.blogspot.com ( reviso )",0
"@ thaisbza oi , bonita fucada la , primeiro livro amiga @ melaineribeiro www.aescritoraeomusico.blogspot.com ( reviso )",0
"@ coisasdelouco gtda fucada la , primeiro livro amiga @ melaineribeiro www.aescritoraeomusico.blogspot.com ( reviso )",0
@ melaineribeiro naoeammmm pq alter ego tb ama amigos nessa vida ! rs,0
preguica ir dormir ...,0
"adoro frase : `` viva loucos , normais estao acabando mundo '' # fikdik rs ...",0
@ angelicamorango lindo inclusive ! intrigante ! massa !,0
"@ amora_inlove excelente , parabens ! venham mudancas ! www.morangoexpress.blogspot.com/",0
"rt @ luizapossi : queria comer polvo , copa gerou apego",0
acho vou ... ai preguica dormir ... xerus !,0
@ carolserodio mto fofo msm ... raca ? ?,0
@ franmoraes2 pronto.. nui aqui tb ! = ),0
"@ franmoraes2 parece ta morrendo ne ? liga naum , cachorro aqui predio sempre confundo foda.. rs",0
@ franmoraes2 pois e.. hahaha.. vi forms..,0
"@ lima_paula materia sobre # idolos fqte . mto bom programa , neam ? ver ! parabens provcestudo . # amoteucabelo",0
@ franmoraes2 @ franmyself cheirossssssssssssssssssss boa noite !,0
"oieeee , amoresss ! to mtooo emocionadaaaa ! sobrinha lindaaa nasceuuu ! parabens kilma lipe . mano , amo ! bem vinda , karol ! # renovacao",0
"oi , amores ... @ dra_e @ agdabritto @ tais_renata @ coisasdelouco @ joaohamu @ ritacassiacosta @ renatuuus vcs nocao correriaaaa aff xeru",0
"@ quase_gay @ coisasdelouco @ agdabritto hj correria nao deixou interagir , vcs sao especiais ! saudadessss . cheirossss",0
@ franmoraes2 boa noite esquisitinha legal ... rsrs zzzzzzzzzz bjuu zzzzzzz,0
"bom dia amores ... dias passando , mudancas tornando inevitaveis proximas ... vai ficando dificil . # eavidasegue ?",0
homem verdade nao dia pra comemorar ! todo dia dia .,0
vc ai franguinha dessossada so reclama vida ! chorar porra .,1
voce jovem gosta restart ! voce ainda vai ter vergonha si .,0
jovem espinhudo ! axe nao ! restart nao ! legiao urbana nao ! minimo decencia nessa vida ordinaria vc leva !,0
antes voltar importante abrir cerveja matinal : foda-se !,0
vc gosta legiao urbana . favor unfollow . aqui gente vergonha cara bom gosto musical porra !,0
politico covarde bundao vou comecar xingar nessas eleicoes ?,0
"alias vc quer xingar alguem direito , nao fale mae sujeito , apenas chame bundao ! basta .",0
exemplo : nizan ganaes bundao .,0
"alias , universo publicidade repleto bundoes ! ! ! !",0
ei amigo ! vai tomar cu !,0
feliz dia amigo tambem come gordura picanha !,0
feliz dia amigo toma pinga !,0
feliz dia amigo faz escolhas erradas !,0
"foco resistencia aqui ! ainda gostamos mulher , pinga , rock n roll futebol ! ainda gostamos churrasco , carne sangrenta ...",0
gostamos errar !,0
direto front contra toda idiocracia criou ante ! aqui fala sobrevivente .,0
luta contra jogadores golf todos pulhas vagabundos bundoes insistem passar creme porra rosto ! creme nao porra !,1
"gay assumido bem resolvido bem @ homemdeverdade frangas arrogantes , dissimulados nao enfrentam propria cara espelho !",0
"nao pra aguentar conviver fa legiao urbana ! ! ! ! ! duvida , fuja .",0
"alias , qualquer reuniao base violao local propicio massacre serra eletrica ! apoio .",0
"nao , dunga nao @ homemdeverdade ! apenas ignorante verdade .",0
"alias , porra felipe neto ? nao sei , so ser neto ja imagino fracassou !",0
cbf = confederacao bundoes futebol !,0
final semana = foda-se !,0
"homem verdade nao bate mulher ! coisa imbecil , babaca , covardes bundoes .",0
"mariquinhas passam dia twittando , voltei .",1
"charlie sheen , to contigo querido amigo .",0
pensamento masculino . rodeios ! bem vindo voce homem . voce mulher . # revelacoes aguarde !,0
boa tarde voce acha vai atingir reconquistar fotinhos comentarios balada . so afasta . # reflita,0
piriguete conquiste ato . valor conquiste toda vida .,1
"voce fica enrolando pra aceitar convite , nao coragem dizer nao . medo queimar cartucho proxima , ne ? sei .",0
"nao so porque ta moda , bonito , mulheres . # cuidem",0
mulher parque diversoes . comecar humor : montanha-russa .,1
rt @ fortemulher : voce precisa nao precisar ninguem .,0
"voce acha gente acredita nessa felicidade toda facebook ? bebada , balada , amigas , `` nao preciso homem '' minimo # ridiculo",0
"voce , larga indireta twitter , acaba pagando vale abandonada toda timeline . realmente deveria ser atingido ve .",0
"voce adora alfinetar amigos homens falando famosos lindos . lembre-se nao pegariam voce , conhecessem .",1
"bom dia voce paga pegadora , espalha tudo sempre jeito contar aventuras . fala , pouco faz..",0
preciso arrumar quarto . contrato estagiario .,0
orgulho hetero tao valido quanto orgulho homo . pode ter orgulho outro nao ? # orgulhohetero,1
"nao discriminadores , contrario , queremos igualdade ! # orgulhohetero",1
"heteros , ainda maioria , devemos unir contra ditadura minoria . abaixo # heterofobia ! ! ! !",1
rt @ robsonhreal : orgulho hetero seempreee .,1
rt @ lucasmcml : orgulho hetero ... show *w*,1
rt @ samucasg : orgulho hetero seempree,1
rt @ pedrohenri_lf : orgulho homo pode tweetar orgulho hetero preconceito ? what 's the problem with u guys ? '- ',1
rt @ oficialjoao : orgulho hetero homofobia . abs,1
rt @ mundodrogado : antes homossexualismo proibido.depois passou ser tolerado.hoje normal.eu vou embora antes vire obrigator ...,1
rt @ ritocca : favor criacao dia nacional orgulho heterossexual - popularmente falando dia hetero - diga .,1
rt @ bonisss : cada dia passa cresce aindamais adeptos marcha orgulho hetero ! ! ! rt poucos heteros restam ! !,1
"abaixo , apenas alguns exemplos manifestacao favor direito orgulho hetero .",1
luta continua # orgulhohetero !,1
"fizeram marcha , direito expressarmos tambem . dia # orgulhohetero ja !",1
rt @ dona_lola : ter orgulho q reprime qm nao ? # orgulhohetero,1
`` ha homens patroa . ha homens mulher . ha mulheres escolhem querem ser . '' # mulherdeverdade,1
"`` erro erro , vai-se descobrindo toda verdade . '' # mulherdeverdade",0
"`` mulher fez escalada montanha vida , removendo pedras plantando flores . '' # mulherdeverdade",0
"`` mulher madura , vezes brinca balanco . crianca insegura , vezes anda salto alto . '' # mulherdeverdade",0
`` forma brincar dizer verdade . brincadeira engracada mundo . '' # mulherdeverdade,0
`` maior ambicao mulher despertar amor . '' # mulherdeverdade,1
