text,hs
"need kids honor role college , crowding non-w 's !",1
eventually kill whites go back jungle ways .,1
'm really surprised - going college blacks tell continue behave manner even higher education .,1
always think somehow exempt rules,1
white better next time harass someone else form group buddies go proncipal office .,1
"guess got lucky , n't public high school never learn holohoax .",1
see many bm/wf around city even funny .,1
lol gj brother 10 points uber humans - 10 sub human ape creatures truly one bad mofo whitey crakker man,1
whats thought might put pic 'm looking friends theres many negroes around times feel like ' int white guy left world . message let know stll white brothers .,1
well im glad hear youth world lets hope mudds niggs go h-e-l-l,1
would surprised woman specifically targeted local jews town abominable treatment .,1
"must trapped somehow , sent thru network israel .",1
people laugh shake head tell jews dangerous group people .,1
"thank kind words , hope meet new white world one day soon .",1
family wants complain gays come san francisco raise hell gay pride events ... . much better target ... .. people san francisco openly blasphemied christ parody ' last supper `` poster last event .,1
might blacks smaller brains iq 15-30 points lower white people average .,1
whites left craphole killed ?,1
"different versions bad comes race traitors , date non white bad , matter non-white asian , black arab .",1
ca n't fathom seeing brainless whites along negro counterparts worshipping obama .,1
probably victim groid rage rape also .,1
"perhaps walk back h.s . starts monday get p.a . system say want tie * * * * * * back car drag across ground till die , say 'm joking .",1
hope see day thease worthless pieces crap .,1
"jews ever known anything money , say good jews",1
let mother nature evolve people naturally amount money aid going drag ' things ' civilized world serve absolutely purpose .,1
sa went first world botha 's rule ( deklerk n't count ) third world begger horde .,1
shows thick actually one farmer-one bullet end starving asking whites feed,1
doubt 'll coming chocolate-colored leprechauns chinese flavored uncle sam 's .,1
whites glory impossibly large hordes non-whites .,1
raw footage beasts moments candor much revealing persuasive helping fellow white brothers sisters see truth thousand books could ever .,1
disgusting negro makes us ( white people ) look bad .,1
flagged reported . skyyjohn 's channel - youtube establishedmen.com sent blind date !,1
maybe resettled deliberately refugees maybe come women like chinese men .,1
say none crap happening world going change unless people large scale actually stand say enough drag scum streets deal violent way .,1
"know many ethnics , neighbourhood soon turn 's slum .",1
soon minds ok date children thus polluting great race pushing us toward extinction .,1
"whites following many abortions , many mixed marriages , many kids marriages , many liberals .",1
need eliminate elements white race .,1
"saw hershey 's commercial tv , ca n't find jewtube shows white woman happily sharing candy mop headed groid male escalator guess wo n't buying stuff ever",1
jew pieces garbage hell cares happened .,1
sad happens want take think want date one negro women,1
"somebody `` hcf '' calledputin `` ahero '' ! lololol ! `` hero '' finallytransformedformersovietjewnion `` russian '' judea ! misery-torn country-are there-70 officially billionaries , tens f thousands millionaries , tens millions poor miserable look pittance garbage places !",1
"played fox news today.said went ape schmidt , pun intended , baffrooms.fox news sucks least people get couple seconds real news ... ... ... secondly , ive never heard sheboon before.a new specie , chimpout family ?",1
think threat russians jews .,1
really jews millions bastards body country .,1
hope patriots throu eggs say thing like get jungle think coach make go trainnig minus - 30c - 50f uuuu never able play agane fly africa first tranning 2508,1
"could never picture site one women holy rus shacking islamic mud fithy , impoverished , godforsaken mountainous * * * * hole !",1
earth swedish parents letting kids grow ethnic school !,1
would refuse even nordic whites fleeing brown chaos south ?,1
n't matter dress mud .,1
mud mud mud 's .,1
"yes muslims breed like vermin , believe 's part intention breed races order make majority .",1
"would like say proudly say jews iceland , tried get sent back germany ...",1
thank odin n't try come modern day .,1
"chechen beast one committed killing name allah russian brothers , like theater moskva .",1
may put away good .,1
n't need scum .,1
made sick looking blacks asians .,1
oh dear isnt terrible well suppose leave go somewhere valued,1
"nigerian bitch thinks elected tallaght , rude awakening .",1
'll welcome change see fellow wn seeing hundreds lefty bastards going see ratm .,1
hell creature thinks anyway .,1
perhaps proud indigenous inhabitants dublin n't want culture ' enriching ' ( ruining ) tripe like .,1
"disgusting foreigners come , stamp feet jump good irish families get want .",1
save ireland job works msi saying important job trying stop immigration invasion ireland ?,1
back ya came !,1
road you.welcome board.it breaks heart every time go galway city see amount blacks there.the week walking shop street moslem standing street selling copies koran,1
"dont even work , doubt pushed high positions society .",1
"rag-heads dont numbers kick ireland yet , , know .",1
n't take wrong pig pig country actress played part show .,1
"sadest news ever heard entire life , ireland white country . like saying world ending",1
goes show ira criminals freedom fighters claim .,1
para-militaries criminal scum ! ! ! !,1
become unbearable seriously changing person watching country decimated .,1
18 times last 20 years 's time next generation fight back regain country ... .. baby boomers lose us nothing .,1
last thing want moving reserves .,1
seems like cant get away parasites anymore happening getting worse everywhere .,1
"need turn tv see advertised everywhere , mostly african apes attractive white woman .",1
official website british people 's party unpleasant truths . zionist ass lickers dup,1
figures show one could talk need restrict non-white immigration ( current government ) ; large-scale repatriation non-whites absolutely essential .,1
'll never give ... jews keep trying opening borders sending third world minions european people never capitulate ...,1
populations seperated racial mixing occurs genocide .,1
want `` assimilation '' .,1
depending part scotland 're going might bad news kaffirs .,1
good old bit nostalgia days hardly blade grass coon pitch .,1
sort back handed compliment anti-whites keen come tell us lost - heart hearts even must know constructed temporary ripped day .,1
"**** bulgar turkic peice * * * * * * * * ustasha kosovo belongs serbia get used however much hate serbs , also way makedonia belongs greece bulgayria",1
worst thing happened internet freedoms albanians used spare time selling drugs learn use computers .,1
gay kill young bulgarian man protect criminal brown gypsy beating true face so-called `` anti-racist '' !,1
id like kids eventually . . sterlization . great . really use ppl produce kids wackos . nutjob herditary .,1
call jackass tell hundreds thousands foreign nationals invaded country laid seige cities may 1 .,1
charlton heston rolling grave knowing ape elected white house .,1
hey guys please go help us send mexicans back mexico .,1
"kikes probably put leftist , make seem like n't total control everyone .",1
brit knowledge american law somewhat lacking even know holder groid committed treason,1
home town overran spics sec 8 coons junction .,1
"nothing ever harmful society jews , savage beasts , thoughtless gimmiegrunts .",1
hopefully wo n't settle us black communities pick bad habits .,1
"yeah , losing peanut butter claim fame , 'll fall back super soaker .",1
"oddly would find worst black , since negroes inferior scum bag humanoid race planet .",1
"yeah , seems negroes stupid arrogant use existing thread , see new `` eguptshuns sheet '' every week .",1
high time get back mother affika fix mess .,1
swim back liberia -- jew arm !,1
stop showing south asian functional illiteracy .,1
"anyways , smearing single dna stem black dna horrible .",1
put torches go home suck jew @ ck like !,1
dumb ass jew propaganda shows ( ) idiocy go away bulls @ $,1
"blmtards , crashed lbbqwtf parade last month ( lol ) .",1
guess yonge st retail district smashed looted .,1
big black females pushed way houston city counsel meeting said white teachers used quit ( wonder ? ) sent us replace teachers bunch dumb blacks .,1
jew ever found way force big black females parrot marxist propaganda way little dumb liberal anti-whites .,1
"going beat dyke , fag , coon .",1
"raising 1 healthy , racially aware child worth libtard mud children world .",1
"sometimes wonder whites much smarter find harder run together , opposed , independently .",1
easier races follow herd whites .,1
could create disease wipes black 's would .,1
hiv/aids n't killing fast enough .,1
"weather zionist storm well , brother .",1
brown black filth starting creep orillia midland sadly .,1
lying marxists !,1
"yup , africans breeding like cockroaches , aids killing fast enough stop growth !",1
flood white countries much !,1
", hope negro right , ever .",1
"negro white genocide , nothing negro , even sympathy way .",1
"always survivors , juden never let go holahoax",1
"monkeys property call animal control defend family property whatever means possible , simply talking sense monkey pointing stop misbehaving !",1
watch things like pray god vengeance sub humans even asked forgiveness .,1
puppet hands jews zionist jewish states america bolshevik soviet union .,1
guess jews rabbi guy says must serve jews iraqi jew .,1
"homosexuals practice perverse lifestyle destroys body , mind , soul drug use ; merely two paths destructive end .",1
hell teacher like .,1
"argument homosexuals use justify behavior , `` red letters '' , homosexuality bad thing .",1
"'re worried affirmative action liberals , 's spot .",1
holocaust never existed except minds people believed .,1
therefore everyone thread holocaust survivor .,1
guess would destined gas chambers .,1
"like parasites simply moved new host , continue destruction western white civilization culture",1
marxist subversion happened .,1
break .,1
saw white black couple day nearly went ballistic got enraged .,1
liberals care `` diversity . '',1
's real religion worship false god everything else every day .,1
girl almost made another human sacrifice false god .,1
"try yelling * * * * nigs ya 'll get suspended , jumped hopefully new wn friends ya 'll die trying . lol rohawa battle cry .",1
"ya lazy drug-attics ... cant get real job , deal drugs jump job job job ...",1
makes flesh crawl see white girls felt walk hallways big lipped spear chuckers . : attack,1
"simple , white . genetic code doesnt include racial commitment crime . glad reasons . society turned . take stand defend race . must secure existence people future white children.-david lane white racial loyalty starts keep white",1
n't wander around kingston night may end tied tree genitals bowl nearby pounded mush voo-doo spells .,1
"jews insane , literal demonic dna .",1
link sig lne `` christian identity identifying jew '' explains,1
surprise jews promote faggotry ?,1
"'s another way destroy hungarians top promoting * * * * * * music , race mixing pornography .",1
talking years . filthy muslims putting sight africa . ways worst blacks .,1
"basically babysitter , apes went nuts , frankly , could control press panic button twice get someone help .",1
"went outside recess , noticed two niglet boys hostile ready rumble , figured right jumped returning class , grabbing niglet number one , hauling outside pressed panic button .",1
"also , unfortuantely , spent 7-8th grade 95 % monkey house .",1
"wasnt really dangerous perse , stinky , dumb , poor 5 % white kids outcasts , made hooligans crazy .",1
could n't imagine living conditions drugs filthy negros everywhere .,1
south africa returned stone age 20 years .,1
live large american city gotten bad point minority .,1
blacks hate whites .,1
hope black creep get easy .,1
"see , south africa glimpe future , beasts memphis run directly ground .",1
spent time trying get negroes learn read .,1
"shows sub human group negroid belong , poor horse got infection dirty pervert .",1
"commented days ago thread , massive race ( ethnic ) mixing tends preceed massive race ( ethnic ) war .",1
help see animals go free ! !,1
powerful video shows primitive beasts .,1
sub 70 i.q . would say sure .,1
try civilize domesticated civil ?,1
's going take everyone working together beat new world order .,1
"ai n't daddy 's new world order either , like jew world order .",1
think bit late think look safety future white people south africa .,1
cant stand listen negros sing 30 sec . could handle .,1
"'s amazing stupid liberals , even nearly murdered white mr. begley still ridiculous * * * * * * -loving fool .",1
's going viral youtube - warning lesbian ' groid gets aggressive whites whatever reason : youtube - video caught tape lesbian young man going wild bart train oakland !,1
impulsive negro stripping ...,1
"black-on-white savagery : youtube - racist black gangs targeting white men hate crimes baltimore youtube - white boy beat slavery youtube - 32 gangbangers arrested hate crime roundup targeting whites latinos youtube - violent , racist african immigrants",1
"'m moving bigger house pretty soon , map perfect groidal analysis .",1
"france gone long time , retake later french people long .",1
many race mixing ads tv gets overwhelming .,1
"last time south africa , went sun city saw little black monkey children swimming , funniest thing watching drying water faces , looks exactly like baboon something , way , whites certain mannerisms things , completely ape-like ones .",1
jews say chosen ones blacks say original hebrews israelites worst enemies want us refuse accept ! ... goes ..,1
"unfortunately , maine 's become dumping ground somalis african trash .",1
"federal judge new york closed filthy jew kosher slaughterhouse tuesday , saying plant 's dirty birds posed health risk community .",1
homo neanderthalensis dumb negro subspecies negroid species never white-european .,1
"stories told , instead showing pics non white garbage took , going post pics forgotten .",1
'm angry letting whole world drown jewish cesspool .,1
"'re probably high-maintenance one crappy old east german trabants , though .",1
truth 88 -- -- -white power -- -- -- white victory -- -- -- white pride -- -- -88,1
"blacks mexicans represented thoroughly . favor , shoot t.v . !",1
living expenses stockholm high poor swedes whites choice live non-white suburbs .,1
reason high living expenses course influx hundreds thousands non-whites city .,1
live oslo race-mixing huge problem .,1
"sweden 's nig nogs ... well least close , lost overtime ...",1
"adopting kids , answer .",1
ethnic crime never ends seems .,1
matter time become hell hole like sweden uk .,1
would hate live dublin foreigners .,1
"wife 's favorite place ireland kingdom , cloghane village , ' connor 's pub . hope place n't invaded .",1
suggest locals get behinds lets traitors know anti-white festival welcome town 828,1
good news happens european nations doubt pushed likes jews like summer redstone mtv ! !,1
according logic since blacks n.america hundreds yrs allowed stay ? yes whites leave africa .,1
"encourage people boycott black businesses , start rumours blacks working shops aids probably true .",1
africans ireland treated like paedophiles .,1
"red scum never wake , ignorant lefties fight `` class '' making mockery culture heritage . commie scum ..",1
absolutely * * * * ing unbelievable.they go route one now.no messing going europe.in bongo land one minute jump plane 5 hours later hop plane biggest negro smile shout asylum.i totally depressed hearing,1
"tralee disgrace , place looks like town africa nowthe day ireland becomes muslim country day stop breathing !",1
"youtube - brussels 9/11 : free europe , islamization",1
even stop pouring intention going back poland .,1
worst thing present immigration 's spread country .,1
"disagree never justify race mixing girls may brainwashed media , also condemning kids furture generations kids non white future .",1
"glad made news way truth must told noticed says racist attack , oh know story shall poor black bastard bashed near death dublin eh",1
heard white guy killed race traitor slut nig nog boyfriend ?,1
white western women racial sense cabbage .,1
thing concerns got house council thats house irish family got .,1
's shame universities canada import black brown people .,1
time quiets sheep want intergrate children makes new generations thugs prostitute .,1
"'m , winnipeg become cesspool .",1
"beaten robbed two natives last year last couple years watched downtown turn black , brown yellow town . food court portage place started remind creature cantina star wars .",1
try avoid shops owned by.or employing non.whites .,1
least shop white counter rule .,1
yeah remember jews cunning would probz slither way justify right bare arms use pro jew media without doubt old holocaust excuse . race would blame us brainwashed young age t.v schools job wake comrade defend fast becoming minority countries,1
attacks coming wankers live england maybe even born little english ancestry call british .,1
sooner later black one say `` mother * * * * er '' `` madick '' .,1
"areas name preserve rich , wont find single white working class person living there.we might look blacks pakis scum want living near us upper class feel exactly us",1
recently traveled london disgusted non-white city become .,1
"chairman fa one david bernstein , yes , member certain tribe delight bringing diversity benefits multi-culturalism ' anti-racism ' , along boatloads third-worlders britain .",1
land founded whites whites prefer punish symptom urban decay rather zowg figurehead .,1
london nowadays dangerous tourists zimbabwe like poster says n't go london go someplace else much better like bath stratford upon avon ( shakespeare birthplace ) londonistan craphole,1
anglo-americans welcome england perform ' small ' task riding london 's ethnics !,1
look cultural incongruity plymouth . video : plymouth celebrates st george 's day music dancing streets | plymouth,1
stormfront britain saying mass white immigration detrimental nation reasons given time time .,1
english language means drowning mlk-esque crap coming america .,1
times walked past nigerian skinny cough hand side without care around .,1
indians stanis spit street .,1
disgusted birmingham gone `` workshop world '' ( city thousand trades ) producing scumbags like .,1
"notice one hungarians gave one good source validating preposterous claims , came complain start name calling , stupid liberals .",1
"really european news , everybody know years lebanese arabs intimmidating white women cronulla beach cowardly attack two white life-savers ( ! ! ) lebanese got yesterday .",1
yeah think 'd much better back home .,1
"beating death everywhere , look africa .",1
isolate mutated monkeys completely whipe .,1
maybe spread hate intolerance ?,1
agreeance great place speak vent anger get living zogworld .,1
open new shop somewhere get son interested education ( hates school ) help mor ein community try whiten things > >,1
hell 'd rather clean dozen tiolets day walk bathroom see mongrel standing mop giving glassy-eyed stare .,1
"living boarder state , texas , problems illegal aliens , naturally , stark reality , let add solution see implimentation u.s . troops guards mexican boarder .",1
things stop rapes occur blacks non whites con white women girls getting cars etc start teach women respect .,1
stop race mixing discourage practice .,1
teach men men defend countries women folk non white .,1
next world cup greatest murder rape fest since katrina .,1
imagine groids licking big lips see unsuspecting tourists walking around .,1
species constantly grabs crotch front others waves arms around furiously : 1. monkeys 2. blacks 3. need say ?,1
'm nig need day smoke blunts drink 40 ouncers .,1
last friday associate handed 100 nv leaflets rodeo depicting graphic summation non-white ( mestizo ) immigration .,1
"feral negroes stalk white women , rape kill , one seems willing stop .",1
"mind international jew could evil machination , ticker tape parade lies , cooked !",1
"big deal need talk , yes . non-white . might well fully mongol .",1
"fact , buy california fruit , tasted illegal alien dna .",1
white + asian make white babies .,1
next generation humanity thank infected flawed genetic structure .,1
n't realize offending pointing often asians jews get surgery look white .,1
maybe 're confusing fact 're tired libtards tv tired white people .,1
"want fire leftist moonbats replace genuine white conservatives , 'm .",1
behaving like civilized educated person `` white '' negroes .,1
deport indians back india make pay trip .,1
good thing indians married women loose prostitution fails indian areas .,1
"miami , ( n't know stand living ) hispanic - 279,456 ( 70.0 % ) black alone - 64,993 ( 16.3 % ) white alone - 47,622 ( 11.9 % ) asian alone - 3,649 ( 0.9 % ) two races - 2,642 ( 0.7 % ) race alone - 676 ( 0.2 % ) american indian alone - 361 ( 0.09 % ) native hawaiian pacific islander alone - 58 ( 0.01 % ) read : miami , florida ( fl ) profile : population , maps , real estate , averages , homes , statistics , relocation , travel , jobs , hospitals , schools , crime , moving , houses , news , sex offenders",1
"watch video , 10 minutes , see eventually bi-racial minority butchered .",1
white kids need interact kneegrows non white kids 'll lost real come time leave home ...,1
"nation , desperate need immigration time zero tolerance policy illegally .",1
"also us , like , believe genocide another race abortion black race 92 % abortion clinics black communities , n't believe race mixing .",1
's way .,1
- white genocide project,1
find worse since able blend fool people thinking 're genuine .,1
"'s asiacourt , beautiful , safe , white , area scarborough ... ( last checked ) garbage infested chinease outpost .",1
considered `` ethnically cleansed '' childhood home,1
"entire non-white world breathing neck waiting opportunity kill , anything protect self-defense .",1
"blame , ottawa like cities multicultural hell .",1
race traitors sicken .,1
"suppose 're trying funny , 's really effort continue demonizing germans propagating holocau $ .",1
", modern age white youth emulating negroes white adults groveling feet juden , perhaps 's appropriate word .",1
doubt los angeles cess pool .,1
"n't bother black culture , 's worth effort .",1
"blacks mestizos pretty well behaved , keep way around",1
around young people rap music negro culture comes make gestures implying savagery blacks .,1
got ta represent coconuts mangos yo ! !,1
"mutilate , best see see goyim slaves also marked ... .",1
brains never developed think still wild jungles africa .,1
worked around blacks previous job every stereotype hear true .,1
thing care welfare mooching rest us .,1
frederick neichzche embraced notion race evolve struggle kill weaker elements keep contaminating gene pool . us one could say breeding program breed dumb ghetto blacks .,1
liberal media police departments reporting black crime given pass ghetto ways many times becomes acceptable behavior real consequences .,1
"negro generally terrified whites , second stand usally back away , thats unless 're carrying gun point savages rarely reluctant use .",1
`` breed '' n't mean .,1
"ya , kind missed fact going inner city schools teaching monkeys better kick white butt !",1
"back kid , even black folks called ... . `` ooohhh ' z cai n't wait crimusz , ' z gon na get sum dem niggah-toes oranguz fo ' crimusz , ' sum peppahmintz ; dey shoa iz gud ! ''",1
"want see black , kenyan white-hating muslime whitehouse created , go look tarantino 's latest flick django unchained .",1
yeah jews stealing stuff martial arts . dont worry unless try recruit mossad,1
"instead athletic negro holyfield 11 kids , mike tyson 7 kids , riddick bowe 5 kids , george foreman 10 kids procreate like apes spread athlete genes along .",1
remind 're another jew tool basically spitting graves millions people murdered real communists .,1
"deanna spingola dr. lorraine day - zionism , holocaust , aids vaccines youtube - deanna spingola dr. lorraine day - zionism , holocaust , aids vaccines listen/watch full interview @ deanna spingola dr. lorraine day - zionism , holocaust , aids vaccines : free download & streaming : internet archive www.drday.com www.goodnewsaboutgod.com",1
's weird indians dot extent feather deal hate blacks whites find blacks lazy worthless .,1
lots brown black kids system gays could adopt .,1
think abusive parents worse gays one .,1
's assume gay ones n't abusive .,1
"many asians see something memorize rest lives , asked ' ' works use creatively , draw blank .",1
"intellectual morons , educated idiots , good phrases describe .",1
"god give negroes good rhythm ? ? messed lips , hair , nose skin yes ugly ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
bet see mexic-ants space google earth . photo ants picnic table cyf salt earth,1
jews demanding worst patients .,1
pornography prostitution outlawed jewish filth . _ _ _ _ _ _ _ _ _ nazi.org.uk,1
god forbid anyone promote straight racially loyal hetrosexuality diablo,1
things u put yer teeth kidding ... seen guys things suppose hold pants ? theyre red white ? theyre belts . welcome skinhead charades .,1
"maybe blacks n't better , body shaped hunt animals .",1
"whites asians evoluated , blacks still behind .",1
know feel breakthesilence luckily last year school almost otherwise would say look independent study put filth public education system .,1
live block muslim mask . every friday rule streets . think walk anywhere want white give look klike pass black neighborhood . nigs,1
please zuma good little kaffir take land,1
wife spend time hospital philadelphia - thank god licensed carry pa . downtown philadelphia becoming cesspool .,1
culturally raping european countries every way .,1
liberal pc word rapist .,1
non whites really think measure whites ?,1
every white person michigan knows detroit negros worst america .,1
general1812 think maybe starting cold feet ; race feed die .,1
"yep bottom line without strong family behind young girl vulnerable .. jew knows glamorises negro using media power , see results .",1
`` evil whites .,1
kill whites go back eating cow dung ! ``,1
dung stupid able tap market .,1
would better sitting sun eating dirt sundae .,1
"always thought would cool somebody covertly set nuke kashmir , could sit back watch paki 's indians nuke scheiss .",1
"may need turn savages loose , justice take care .",1
let shaniqua leave kids home burn house goes da club .,1
groids went haywire got found white girl .,1
's every groid 's wish anyways .,1
string ' em !,1
always take something someone else 's make .,1
"work together look blacks cant . think individuals things right told , asians cant .",1
sadly happens dumb society make everything sexual.not even innocent animals question sickos .,1
crippin nigga .,1
crippin nigga .,1
"got money around compton crips pt.1 - youtube negroes middle street , seems like something zoo , playing cheap lowriders .",1
humans negroes use restaurants entirely different ways .,1
videos belong animal planet tv channel .,1
blacks seem hell bent embarrassing acting like animals everywhere go .. pretty typical behaviour ..,1
"thinks genesis negro thinks 's line adam.a troll , confused , black prowling stormfront.so make revelation genesis - really ?",1
"hispanics , blacks asians .",1
course wo n't . want steal land . would n't stop dead . neither would .,1
thing disgusting white woman groid white woman drags white child filth .,1
"zpridez big deal , got drift.imo bellyaching black peoples et al continue negate/or ignore present ' products progress ' within society 're doomed .",1
love jews get taste thier vile medicene hope every one young old starve cold,1
n't eat snickers candy bar ... turn negro ! ( also obligatory white doofus guy end . ),1
"since little kids n't want rude , ugly black kid compared others ? 's even adorable , 's kinda scary lol",1
way deal animals give one way ticket filthy pig god .,1
"every f * cking school child knows globe round , total pizdas n't .",1
purported `` holy book '' says vile & despicable things talmud says mary & jesus come place goodness.jews convinced superiority think trick god love & fidelity pretending honor .,1
"situation switzerland terrible , blacks muslims everywhere ! great country great people monkeys transforming switzerland zoo law respected .",1
"prostitution drug getting everywhere , dealers senegal , guinea , nigeria , dirty prostitutes fom cameroun .",1
charming knowing unuseful beings lives switzerland refugees ! ! ! !,1
"luck ( ... ) meet africans past promise black worse cancer world , 're ready sell sister imagine countries ..",1
