text,hs
# minnesota full white trash,1
# reasonswecantbetogether u talkin nig smashed da homies,1
# rebelscience ... ... using actual woman genetic engineering lab `` natural clones '' ... .. something ... ... # faggot # rome,1
"# slightlyadjusted rt @ capotoheaven alls niggers wan na fuck , tweet , drink pineapple soda day",1
# somethingigetalot ... asian ? black ? hawaiian ? gay ? retarded ? drunk ?,1
# southcarolina full white trash,1
# thingsiwillteachmychild play deez niggas n bitches dat snakes,1
# trayvonmartin referred zimmerman `` creepy ass cracker '' . racist thug .,1
# tweetlikepontiacholmes & # 160 ; pontiac sprinkler ... nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga,1
# vinitahegwood get job naacp . ag . hear like `` diversity tolerance '' . long ai n't cracker # tcot,1
# virginia full white trash .,1
# westvirginia full white trash .,1
# faggots merely # scientific indicator something wrong & gt ; celebrate `` unique indiviuals '' # cancer & gt ;,1
# firefighter job white trash,1
# milesthompson # goauche # wetback # ca http : //t.co/g3ze8bqlpg,1
& # 128514 ; & # 8220 ; @ bossmobbe : racist month .. fuck u honkey & # 8221 ;,1
& # 128514 ; rt @ theonlyreed : lmfao rt @ tone314 : watching porn & amp ; beating & amp ; yo homie text u & amp ; show name banner 're faggot,1
& # 128514 ; & # 128514 ; fucc nicca yu pose pullin,1
"& # 128514 ; & # 128514 ; & # 128514 ; said rt @ boythats_aryah : tl got ta chill pretty face challenge foolishness , y'all hoes agg",1
& # 128514 ; & # 128514 ; & # 128514 ; rt @ kwagiheath : 1st 48 charlotte goon niccas gon fkkk around burn bank america stadium & # 128293 ;,1
& # 128563 ; rt @ kinghov1313 : recruited buku fags ! & # 128563 ; ... warehouse place ! & # 128530 ;,1
"& # 193 ; lbum de fotos : gaywrites : making , project queer students harvard , highlights ... http : //t.co/xzq9xmaqtf",1
& # 8220 ; @ alexadelsanter : awkward u fag @ corleyhuff @ vitchhhh http : //t.co/hudoha6yqe & # 8221 ; wonder 's awesome tank & # 128522 ;,1
"& # 8220 ; @ bixxhmakemerich : u ask , every bitch gay & # 8221 ; `` bi ''",1
"& # 8220 ; @ crowdifornia : agree ... ? http : //t.co/4diz5nkymn & # 8221 ; fuck yes , ! send illegal , wetbacks home ! ! !",1
& # 8220 ; @ dickfurari : hell ya make malt liquor ads like . http : //t.co/h0jgortnf8 & # 8221 ; - dis heaven fo colored man,1
& # 8220 ; @ freddiegibbs : tea bag bitch. & # 8221 ; pahahaha,1
& # 8220 ; @ funnypicsdepot : `` fucking white people '' http : //t.co/uyjgzux4cc & # 8221 ; bitch wut ?,1
"& # 8220 ; @ glitteredinpink : @ west305 like 5'8 , needs & # 8221 ; ... .1 . hoe . 2. 'm 5'10 ( breaking11 ) 3.suck dick .",1
& # 8220 ; @ milf_chronicles : dudes shaving without athletic purpose gay af & # 8221 ; 're retarded .,1
"& # 8220 ; @ maxwell_larsen : live gay , ca n't afraid two black dicks butt '' fucking queer",1
& # 8220 ; @ mikeypdacav5 : love song `` john doe '' # dope & # 8221 ; @ mirandawigley @ edenbaby101 faggots,1
& # 8220 ; @ moffettmm : got done last final 'm walkin around campus like place & # 8221 ; queer .,1
& # 8220 ; @ my_fish_died : dammn weed potheads annoying af twitter & # 8221 ; weed pot thing faggot,1
& # 8220 ; @ nihao_rocky ? rt @ drtruth247 : y'all hype bread loaf chick 'm chill & # 8221 ; dyke rapper,1
& # 8220 ; @ niggaimtatted : cowboys win games regular season get playoffs trash af lol & # 8221 ; hating ass nigga,1
& # 8220 ; @ nochillpaz : white kids favorite activities 1 . calling people `` niggers '' xbox 2.fucking pet 3 . shooting school & # 8221 ;,1
"& # 8220 ; @ simplyhype : @ kobebryant shut fuck , fucking trash nigga , work another ring & # 8221 ; http : //t.co/6rlenkr7ee",1
& # 8220 ; @ tp_three : @ westsideflee @ kekepalmer damn got wifey & # 128561 ; & # 128561 ; & # 128534 ; & # 128534 ; & # 128555 ; & # 128553 ; & # 128553 ; & # 128553 ; & # 8221 ; fall back nigga & # 128299 ; .. n't share hoes,1
& # 8220 ; @ _bitchbuh : shoot nigga shorty bitch & # 128299 ; & # 128514 ; & # 8221 ; & # 8252 ; & # 65039 ; & # 8252 ; & # 65039 ;,1
& # 8220 ; @ _honeysays : phone charging backwards & # 128533 ; & # 8221 ; retarded,1
& # 8220 ; @ alicia_688 : aint special niglet rt @ vice504fly : 'm chilling wit greg ppl walk ask take pics & # 8221 ; hatin,1
& # 8220 ; @ boojieque : & # 128514 ; & # 128169 ; rt @ webbmadethis : lem find niggaz letting bitches shit yo faces & # 8221 ; & # 128557 ; niggas weirdos,1
"& # 8220 ; @ dnumberbefore2 : & # 8220 ; @ vice504fly : @ dnumberbefore2 u regular nig , u played b & # 8221 ; lol ima b ig famous & # 8221 ; days counts somethin",1
"& # 8220 ; @ iamkrause : need thank , killing niggers 's reward. & # 8221 ; dis pal graduation 26",1
& # 8220 ; @ kaylendenise_ : hate bitch & amp ; fact oomf likes her.. & # 128528 ; & # 8221 ; retweeettt 1000x .,1
& # 8220 ; @ kitty_hello14 : @ im_yung_jay & # 127850 ; & # 127850 ; & # 127850 ; & # 127850 ; & # 127850 ; bitch ass nigga fuck ! & # 128079 ; & # 128079 ; & # 128079 ; & # 128079 ; & # 128079 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 8221 ; & lt ; = hoes ai n't got manners # realtalk,1
& # 8220 ; @ medaoriginbitch : one friend greet insult. & # 8221 ; @ morbidmermaid @ evanbecker513 niggers,1
& # 8220 ; @ rocafella123 `` @ waymoflydenu : fleek yo vocabulary faggot '' & # 8221 ;,1
& # 8220 ; @ spannerhead29 : @ vertrellcarter # faggot & # 8221 ; # respect,1
"& # 8220 ; @ thejanicexxx : u unfollowed ca n't dm u , 'll say , 're rude cunt lmao & # 8221 ; dm",1
& # 8220 ; @ ttevy_8 : want affection 24/7 also want left alone 24/7 ... see issue ? & # 8221 ; fag,1
& # 8220 ; @ waymoflydenu yall think ok faggots ? & # 8221 ; want us cool,1
& amp ; say mean dyke ron # wcw http : //t.co/vv4dumme4a,1
' n't sleep niggah chood & # 128076 ; @ charleyhood & # 128175 ; & # 128175 ;,1
' happppppy birthdayyyy & # 1041191 ; & # 1041196 ; & # 1043215 ; lol . niggahs really 21 bitch & # 1043358 ; & # 1041219 ; . http : //t.co/yatu7pbshx,1
"' ugly ass niggah , . tf chuu baka anyways niggah look like ... http : //t.co/lvndrdppqt",1
' niggah pharrell whatever niggah name n't deserve shit white ass gay song .,1
"'damn , whitey ! ' 'll get kick 'newest form white privilege ' http : //t.co/zlpfzsitom",1
*goes olive garden* *turns cracker* `` @ giacier : *goes black friday shopping* *turns nigger* '',1
", @ kirogx gusta `` typing like retard make person look dumber pretending agree '' bazinga",1
-- -- -- & gt ; rt @ maxin_betha @ humbltonbanks ankle socks general faggots bro,1
... aaaaaaaaand begins . rt @ rileydakafka : fucking niggers 's kentucky ever,1
"... 're white , n't ? *rolls eyes* rt @ didntdonuffin : @ dreaaalove rip nigga trayvon , worthless spear chucker",1
2 beer queer,1
2 hoes 1 dyke,1
"4 old hoes , ponk , dyke outchea `` girl talk ''",1
5000 white men pick trucks screaming nigger coach got nerve get mad missed free throw & # 128514 ; & # 128514 ; & # 128514 ;,1
"8/16/14 mo @ govjaynixon let & # 8220 ; kill crackers , kill babies '' new black panthers hijack # ferguson presser http : //t.co/z2wko9ripz",1
@ 05professor bet 's starbucks queer,1
@ 2014samanthakay good enough fag,1
@ agreasymonkey @ huntermoore faggot,1
@ alfieheydrich live south . lot . pop lives rhode island . hardly niggers .,1
"@ alicia112794 basically like background music , fag .",1
@ americanwhitehm hate nigger .,1
"@ americanwhitehm niggers disgust . dealt 100 years ago , would n't problems .",1
@ anuglynigga retarded,1
@ andreberto ca n't wait peds ? roid munching faggot,1
@ andrewjburns1 @ tommy_russell_ homo ass crackers,1
@ animeking420 fight 1 1 ur choice game faggot see happens,1
@ anony386 @ turntolive @ tweenki_ wrong nigger always causung mischief among ur people,1
@ anthonycumia totally correct anthony . & # 8217 ; livin round dem colored folk . day bringin da hood dem propery value,1
@ antoniofrench `` & # 8217 ; going 2have 2 kill crackers & amp ; babies & # 8221 ; new black panthers # credibilityshot # fergusonriot # justice4mikebrown,1
@ arbogucci guys supposed get ass sucked queer,1
"@ aryanliving welcome movement . anyone gets even minor publicity queer , fed , jew ( well , according internet ) .",1
@ atblackface @ mrmooncricket @ uncleunco @ bobbybotsods @ fuckthemallcops @ racistnegro69 ape ? fuck u broke ass racist,1
@ austing1135 like talking faggot nicely way fag,1
@ austing1135 answer snapchat faggot # butthurt,1
@ ayefuckwoody @ coryburgess87 literally eat asshole living ? actually faggot ? seem little confused..,1
"@ bgally17 ur faggot teammate @ brandonprust8 hits someone late like u say 's yapping yelling , u guys def 69 room",1
@ barackobama @ marchforinnov send damn beaners back belong n us aint,1
@ barbod6fcb @ _cblaze @ oddbeast cracker jack shut fuck,1
@ beyondtomcat 'd like would n't fag,1
@ bidenshairplugs looks like fag time line boring zzzzzz,1
@ billionairecrow @ neelahrelates 's wrong white race fuckin coon slaying piece poop please die alone,1
@ blackman38tide lmfao go bed whitey & # 128129 ;,1
@ bloggerboxing @ rianscalia pass fosters faggot,1
@ bloggerboxing yea ... .what maidana ? made greedy faggot loser . atleast broner black ...,1
@ bossace555 @ sounds_good_bro @ bloggerboxing yea u stupid faggot . 'm leaving till like 5-6pm . want ride ?,1
@ bossmelle never followed ignorant monkey,1
@ braxcity29 @ maria_obregon_g @ sophia_freeman1 3/4 citizen . said maria spic,1
@ breeolson @ gingerbeard66 nasty nigger whore,1
@ brenddan_ said bullshit . damn niggers,1
@ brenddan_ wow ! ! ! comin back ? & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; bitch niggas,1
@ briana_rashae 'd like rape bitch posted .,1
"@ brice2254 fuck , faggot .",1
@ brizgotti new nigga hipster hypebeasts love faggot ass bright colors nike keeps giving want smh,1
@ buckm00se @ letsargueboxing sand nigger ran kidd,1
@ buckm00se n't like sand nigger 's entertaining like 6 knockdowns,1
@ buckm00se joe cortez ultimate faggot fight proved,1
@ buckm00se us beaners pissed like robert jew ref stopped,1
@ buckm00se true sand niggers & amp ; bum brits claim 's atg hall fame legend smh,1
@ cbsthismorning @ charlierose racist @ norahodonnell tx trash racist wld u intvw @ mittromney n ask racist questions itwas disrespectful,1
"@ charlesbarrkley hey sir house nigger , uncle tom n't grand ole mississippi , rest case !",1
@ campos_uli fag # hesgay,1
@ carelessone92 styl got ta get dem tweets nig,1
@ chalecarlo5 fuck outta go put trash ass ink faggot ass self pussy,1
@ chalecarlo5 stay talking defending fuckboy ass boyfriend ? go suck youre faggot,1
@ chandailbailey @ steezeyflow @ hunturpls need accept fact 're hipster faggots .,1
"@ charleeredz13 gay stfu , dumb monkey",1
@ chasebasford chase god damn faggot & # 128514 ; & # 128557 ; & # 128514 ; & # 128557 ;,1
@ checha__ gone nigguh,1
"@ cheesus85 @ greyyygoose faaaaggggottttt , speaking blonde hair confused , 're hypocrite , cuz 're faggot",1
@ chink_19 shut chink. ! ! !,1
"@ chris_anzueto @ josh_mackey15 call someone faggot say kill , pathetic human . fucking disgrace .",1
@ christian_esem n't know talking retarded faggot,1
"@ cody_smith64 true ! miss yall man , yall brothers . mikey starting ? chink ? lmfao",1
@ crackerjhak 're fag,1
@ cssalazar15 wetback & # 128513 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128557 ;,1
"@ darealalexinla @ woody_afc @ rodriguez5_ nig fun watch got admit , ebola boy speak broken spanish lol",1
@ dangitstiff look like fucking shrek bitch,1
@ danielsizelove @ conrad_mlg get cunt,1
@ dariendaywalt bitch shut fuck goddam slut bitch whore nigga,1
@ darienbaby_xoxo jk 'd fuck dog fuck fish pussy,1
@ datboyrayt support lesbians support faggots 's difference .,1
@ davethebrave1 hoe shit bro rt 100x better rn nigga high,1
@ deeznutsdoe 'd hate feeling like faggot punk ass hoe,1
@ deeznutsdoe wash butthole tongue little faggot,1
"@ defendwallst whatever ! fuck assholes . 're niggers , look alike .",1
@ defendwallst little # isis faggots usually bags heads anyway . makes bullet placement interesting thru scope .,1
@ derek_kirchner7 @ tori_mills02 fags & # 128567 ; & # 128567 ;,1
"@ destrothenoble @ nekolin purple & amp ; pink ... .for faggots want protected ... police , instead bearing arms need !",1
@ devilfzyq @ devilelyie @ tehdevilclan shut fag,1
@ djchubbeswagg like retarded wu-tang clan,1
@ dolangang beans u beaner ?,1
@ dolangang would n't know fag,1
@ donnerkay @ surlyrevenant enraged 6'4 '' 290 lb mike brown lethal weapon legs.his hatred 4 police & amp ; whitey added fuel 2 arsenal,1
@ drfreezeburnn @ daithidenogla learned many retards find search trending topics .,1
@ drfreezeburnn 's bias . 's objective fact philly fans cunts .,1
@ eleycome_eleygo @ caykelly16 movies n't matter long coon shit coons 're nigga !,1
"@ englishbrit123 sounds like good idea . want word spread . jews , niggers commies alike .",1
@ erintaylor14 @ brios82 sure want give free pass every border jumper country two 's wrong,1
@ evanbecker513 @ _triggaplease_ @ morbidmermaid @ zooyorkinit @ _shayisdabomb_ @ rainbowblake 's nigger,1
@ evandmyers @ nineinchessoft redneck attitude . people think benghazzi real think fox fake nws real . one,1
@ fardousaa becuz man celebrate bday drreams # faggot,1
@ fit4lifemike @ chanelisabeth hoe n't make put screenshots texts hoe,1
@ flow935 jus wanted let & # 225 ; know hope hurricane kills soca sunday trash # lordwillin,1
@ frankiejgrande ew queer white thirsty bitch,1
@ frankiejgrande fugly queer white trash,1
@ frankiejgrande omg gtfo white faggot,1
@ freddyamazin ratchet looking nigger,1
@ freeajay understand look like real life dyke right ? like look like wnba dyke bro . sports bra & amp ; bball shorts wearing dyke,1
"@ fromtheshwa yes get twitter , lame negros never learned use internet",1
@ fuckboirik hahahaha youza fuck wigger,1
@ fugazi3011 `` leave beaner retard '',1
@ garner_412 heyyyyyyyyyyy fag boy gon na watch play ?,1
"@ genetnbarockbox says old man : ( hope survive another 10 years , silly jigga boo monkey",1
@ glitteredinpink hoe n't tweet,1
"@ godaddy hope guys get attacked supporting sopa , bunch dirty snake faggots .",1
"@ god_loves_biebs go pray church something fag , one cares religious bullshit .",1
"@ godsmack_music @ itunesmusic @ itunes band white trash , white trash would buy album .",1
@ gossipcop julie tell crybaby blacks get someone blk . dress white faced ... ... niggers always whining !,1
@ grizzboadams @ wyattnuckels haha ight nig calm yoself,1
@ grizzboadams fucking block white ass try start shit like fucking queer fuck nigga,1
@ grizzboadams ight nigga haha fucking queer clear schedule,1
@ grizzboadams roid rage much faggot ?,1
@ gutierrez_alf legit retard,1
"@ harveylevintmz @ sly309 want got , want got , america.they got word nigger , want",1
@ heauxmersimpson 'm jus tryna vaca away niggers bro .,1
"@ heilsidious sion faggot . meh ganks pre-6 post-6 ganks still pretty meh 's tank , nothing special imo mao +",1
@ herfarm @ steveworks4you @ thedemocrats low info redneck dumbasses vote corporate shills idiots like believe # dummies,1
@ herfarm move country teabaggers !,1
@ hollowdadonlom god damn chinks . http : //t.co/bi6fgp5vgo,1
@ hovaa_ # niggerfood # niggerperson # # # # nigger,1
@ hovaa_ ok wat ever u say whitey . u prolly never even seen shaft .,1
@ hovaa_ shut lizard faggot nigger cunt,1
@ hovaa_ ya know slang 'm racist h8 porch monkies,1
@ huffingtonpost faggots page cant ? faggots offend,1
"@ huffingtonpost im american , n't give 2 shits beaners , ship beaners back",1
@ huffingtonpost n't bitch shoot ? sick whores !,1
@ hunglikerobby_ gay . tanning bitch . juvie made white,1
@ huntermoore happy cuz woke white nigger !,1
@ huntermoore nigger ! !,1
@ idisdummies speak one coherent sentence without sounding like nig ? seriously .,1
@ iggyazalea joke fugly bitch happy uncle snoop even acknowledged nasty ass lmao,1
"@ iwanthis_heart ok u fat precious lookin ass bitch , u big fat back barnyard lookin ass bitch . fix grammar u still fat",1
@ iamshady_ 's even real word ! must hit blunt started making shit nigger ass lol,1
@ iemonaids done spell check know meant fat liberal dyke feminist nazi bitches,1
@ imtoblame fatherless wallet carrying ass video game playing ass negro breh . filth . way afford date # twitterhoney .,1
@ im_thirst randies fags,1
@ impactparasite fuckin roasted faggot,1
@ intheovenjews @ slavecatcher88 @ marylene58 hang ovenjew . lot common . people waste time nigs . jews r r problem .,1
@ infidelalie read suck bacon encrusted middle finger muslim twats,1
@ itskeeshkapeesh *yourself *faggot buy dictionary,1
@ itsmander @ kfc always gets da colored folk back da cage wit da kfc,1
@ itsyour_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,1
@ jgardenofeden @ kysportsradio @ ryanlemond ... country music listeners really hicks alcoholics & # 128514 ; & # 128514 ;,1
@ jmc2488 @ jetsgreen @ tb12fan fuck ya little bitch look like mexican sucking cock ur profile,1
@ joltng niger,1
"@ jpantsdotcom @ todd__kincannon @ the__realtony 'm partial , faggot..homo ... fairly describes sick twisted assholes .",1
@ jrise88 @ g_anderson4 want fag,1
@ jrise88 @ longlivetylerd fag,1
@ jrise88 shut stupid bitch,1
@ jacobbbacker fag,1
@ jacobbbacker n't know shit faggot bitch,1
@ jadegreenleaf fag,1
@ jaibrooks1 faggot,1
@ jaibrooks1 funny u faggot,1
@ jaibrooks1 ur brother looks queer ugly,1
@ jasonmoriarty13 remember nephew lucas crying dan saying `` quit pussy grow pair '' something . & # 128514 ; & # 128557 ; dans funny .,1
@ jaytwofly @ g_mucka good leave stupid faggot,1
"@ jaytwofly huh , lol mad nigger mad",1
@ jewelsanddrugs9 @ ladygaga @ madonna lmao madonnas music sucks ? yeah 're fucking stupid think gaga better . retard,1
@ jimboberson happy birthday faggot,1
"@ jizzatthescene assume shit , hmm cuz u n't know fuck u talking crackers days .",1
@ joedouglas1 guess blaspheme allah ok pos muzzie huh ? @ jewjitsugrl @ efilnikcufecin7 @ darknight420,1
@ joedouglas1 sit stfu raghead @ darknight420 @ hajihuntingpat,1
@ joey_d26 sweet comeback u fuckin herb dnt watch soccer id still wax bitch ass go swallow red soxs kids ur nyc fag,1
"@ juanyeeze damn took dumb spic nearly 2 days respond , wuz really good tho beaner ?",1
"@ juanyeeze shut yo beaner ass spic hop faggot ass back across border little nigga , go listen pitbull",1
@ junglefeverfren fuck u nigger,1
@ klsouth @ miss_didi23 evil hate whitey racist thinks delbert belton deserved . @ maryforbes14 @ enemiesofdonnaj @ stephannanson,1
@ kamrenee ugly nigger,1
"@ keebithalal @ loganswarning got ta love islamofascist cow tries make retort age , typical muzzie idiocy",1
"@ ken_gth nahh , whatever spook spic , still n't like . good day",1
@ kenny__wright @ itsfrankybitch @ yopapi_chulo 17 high school dont house fucking faggot,1
@ kevin_mcadams ian 's retarded,1
"@ kinghov1313 got dyke wit child whse mgr , jus hired another girlboy dis week ... .",1
@ king_albert21 @ ceto_13 u pulled.that queer shit spon u put homo lol,1
"@ kuntakayne never seen ignorant , illiterate pieces shit life . bring natl guard & amp ; disperse trash . @ bassem_masri",1
@ l1ltr4p fucking losers wetbacks # sorrynotsorry,1
@ legionary1488 @ jomavaesjos ebloa case texas . kill niggers might safe .,1
@ leonbaptist idk mouthy spics welfare 6 kids 3 baby daddy 's ?,1
@ levi_page n't bend way queer . thanks offer 's flattering .,1
@ lexvan13 go back nigeria faggot,1
@ lil_a47 & # 128514 ; & # 128514 ; & # 128514 ; 're coon,1
"@ lobstrthinktank yeah ! . people , women , laff set apart men ... love real niggas niggers .",1
"@ lokihulibele @ mediacrooks @ aamaadmiparty mix , retards . aap maoists , terrorists , congies delusional retards",1
@ lovelesslovely @ kwitchabichen25 hey aklve ! im taking black ghetto trash . youre blocked nigger,1
@ makeanothahov t.o . faggot crybaby,1
@ mariancristinax fag b,1
@ markhalperin @ wsjopinion @ barackobama anything trash black president ! !,1
@ matthometeam - know faggot . literally thousands people radar homo,1
@ matt_petrie22 geta life faggot,1
@ maxwell_larsen cunt,1
@ mcwilliamsbrett shut legs hoe,1
@ menachemdreyfus @ natlfascist88 @ waspnse shit ass shabbat moms pussy u jew bastard . ur times coming . heil hitler !,1
@ milesm_05 shut coon .,1
@ millerlite n't follow everything company white trash .,1
@ mimistheone really seem love sandusky . weirdo . ur creepy ass cracker !,1
@ mimistheone stop trolling u creepy ass cracker ! ! !,1
@ misplaced_momma say da hood white trash,1
@ misplaced_momma & # 8217 ; whitey gots pay fo da preparations,1
@ montea_rollin @ kayysavage n't serious bitch & # 128514 ; bitch niggas named ai n't fuccing witcho ass & # 128514 ; & # 128557 ; making shit & # 128527 ; & # 128553 ;,1
@ morbidmermaid swear god nigger better still hang work . got hype,1
@ morbidmermaid work today niglet ?,1
@ mrmooncricket @ atblackface @ uncleunco @ bobbybotsods @ fuckthemallcops @ racistnegro69 ugly gay nigga bitch fucking peace shit,1
@ mrmooncricket @ fuckthemallcops @ atblackface @ uncleunco @ bobbybotsods @ racistnegro69 y'all coons n uncle toms,1
"@ mrmooncricket @ racistnegro69 fuck , stupid ass coward ass punk bitch faggot ass racist piece shit . punk . bitch , ai n't worth time !",1
@ mynameshouldbe one problem theres `` pussies allowed '' sorry @ kerrythekilla ...,1
@ not_ur_bro @ niccol3_xo lmao nigga shoulda said would balless bc dat cold bitch wont stop blowin # swaagg,1
"@ nyrkelsmads @ danilonavarro85 hey fag , said aunts . *he* said .",1
@ natlfascist88 @ waspnse jews white race traitors swept clean aryan race survive .,1
@ newser big fucking deal ... cry baby niggers,1
@ nien_nunb search ? gay redneck episode 1 play ?,1
@ notoriousbm95 @ gezus__ @ rodriguez5_ getting blocked faggot,1
@ nyjusdntgaf like nig come home ever want,1
@ og_harm @ moetzart @ duckydynamo look nigger ass nigger shit right,1
@ ovotiluoverdose @ flossinlawson11 niggers*,1
@ officialskai dont tell . fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot .,1
@ officialskais kill ugly ass monkey looking shit,1
@ ole_boy @ m10eezy yes 'm white washed n't go around repping hood saying bunch ignorant nig terms .,1
@ oskzilla fuck fag !,1
@ oskzilla fuck niggah gay . lol,1
@ pablyandrew paul mccartney faggot,1
"@ patdollard fuckin muzzie cunts , deported , savages",1
@ patriotsorg screw ragheads .,1
@ paulmoon8 @ yurista4life @ justinmiculka01 fuckin yankees 'll 2 months 'll meet pussy,1
@ pecan_b19 @ obeymy_realness dryer bad ass eyes fag,1
@ po0pdogg back faggot,1
@ prayforjack new york niggas quick take bitch public boy lol ! ! ! ! !,1
@ princesslexii16 fucking coon,1
"@ properetacet fuck mother , faggot",1
@ prophzilla n't hate blew 3005 like hipster hate faggots say love music based worst +,1
@ quan1t0 retarded bruh lol,1
@ qui_thepharaoh @ zapollo0803 @ mildlydarkskin hes lying faggot . used inspect element change number dollars account .,1
@ rsberto dumb haitian fake black faggots . go haiti neck .,1
@ rabehchararah1 lmaoo fag,1
@ rednationblogga fuck faggots,1
@ reiddh agree fellow cracker .,1
@ repgutierrez full ! called children children . illegal border jumpers ms ! # gang members .,1
@ repulsivetool band sucked worse live fags guns & amp ; poses .,1
@ reverendgrim @ titsofanarchy likes dat name . dem sand niggers needs know dare place da pecker order,1
"@ revolutionuk_ jesus would love muzzie torturers , fucking animal savages",1
@ richxinxflavor 'm fag . gtfo,1
@ rileycooper_14 `` nigger '' fighter huh,1
@ rniswirvinn @ lilkev_j ur wrong stupid nigger,1
"@ roscoedash lmao , soft ass nigga trying act tough , little bitch . sit watch sidelines pussy .",1
@ runuldorants faggot sack,1
@ rylannwilliams whooooo ? chelsey ? fuck lol . juss bitch,1
@ sammi_boyden bruh finally roll like rednecks ( ' : ( ( drug dealers ) ),1
@ sammi_boyden well 's cunt suck ass,1
@ smasey 're faggot,1
@ snakehaid @ wsaleen15 @ rducppp @ 2_synnseer @ rebelgirl2040 ur profile one armed nigger ?,1
"@ staccs_wnt_fold tell , coon .",1
@ s_roach happy birthday nicca coon shit responsible way .,1
@ sammytbh whats youtube channel faggot,1
@ sarakateee @ faze_rain would n't proud faze family . 's horrible one two 's ugly trailer trash ... # fazeisgay,1
"@ schulzgrayson @ dswizzle3 oh woulda coulda shoulda ass niggas bitch ass nigga , u bout oh ban wagging ass nigga catch phase",1
@ scoutingforfifa @ theburntchip @ joelburtfifa @ jpizzlefifa eye witness : joel faggot,1
@ sexwith_sockson faggot,1
@ shawnirwin9 okay closet fag,1
@ shmalec13 ya fag,1
@ shvkxir @ rickiroma @ baesongz @ jayzoverrated ahmed retard mikey special olympic boxing,1
@ slimgirl_probz das calld usen yo brain retard would whoop yo ass n front da police,1
"@ slothng guarantee things : 're white . 've never anywhere near real ghetto . , relative pig . 100 %",1
"@ softestmuffin @ _tee13 @ torahblaze best believe aint christian slave brainwash black spooks miss white man , unlike yoself , devil",1
"@ softestmuffin @ _tee13 @ torahblaze end day , call yo dumb ass monkey , picka'nanny hoe . u luv white devils",1
"@ softestmuffin @ _tee13 @ torahblaze convince u lame , , nigger liver believes cuz nigger whore",1
