text,hs
siento profundamente subnormal empatizando propios personajes .,0
@ noalaiddegenero @ lionalvawest @ amazon @ potus fascistas sharia cristiana crimen ! ! ! https : //t.co/jisnssqtuz,0
@ 7josean7 @ zurine3 @ migorrotxategi @ roberuriarte @ monederojc dos estupendas @ zurine3 defendido feminismo dignidad,0
"@ pepone34 @ barreracuevasfr dos horas clavando senalita suelo , mamona ! !",0
joven nigeriano podria ser deportado propia muerte . suecia dice puede `` probar '' gay . firma : https : //t.co/hpiqfntf0w,0
"@ feelspheal hice pasar tia vez lol llamaron feminazi , puta guarra , zorra tendria fregando cocina",0
ghostt subnormal nota legua ...  mira llora puto bizco https : //t.co/1nkevvwn0q,1
independentista ( ergo facha ) llama  nacionalista  # oletu https : //t.co/cleiou8aqr,0
"@ coquegarcia @ albertguma @ rlvrlvrlv . tuene usted , independentista , santos cojones llamarme  nacionalista  , siendo izquierdas",0
@ 7estebaan tweet escrito mas fascista @ javitoboned,0
"veo # goya2017 . admiro actores normales , millonarios subvencionados espanoles ... presumen rojos",0
@ francis76440634 coletas corto . mano embargar calzones inda demasiado monguer .,1
"crees machista , homofobo , racista , etc ?  , luego , sobretodo habernos ... https : //t.co/odwo5nnvjd",0
puta casa lamerle culo retrasado lmao,1
hacer mujer hetero vuelva bollera yahoo respuestas,0
karra elejalde tambien sodomita ? ? ? ? # goya2017,0
dictador parece pelicula 5 https : //t.co/9gweix04al @ tviso_es,0
@ quiquechust conclusion : er benni cabron facha ayudo trum,1
peli trueba tampoco ganado ningun goya culpa boicot fachas # goya2017,0
@ lamismamente @ sylvyako @ polibueno691 @ aeperio @ albert_dmcat andaluza orgullosa ser espanola ! si negra kkklan,1
creo mundo alguien mas asco mas subnormal dani rovira .,1
ideas congraciarse # boycotalosgoyas : nombrar premios callejero facha . ej : goya general mola mejor guion original,0
@ wleeed48190095 seguramente rabo mas largo moro mierdaaa !,1
"@ carlospuli94 desgraciadamente aficion prioritario ; ahora televidentes , prioritariamente china ...",0
"`` basta levantar fronteras '' , dice premiado mejor documental . dira secesionismo catalan trump ?",0
"zozulia : `` solo queria ayudar rayo , fascista '' https : //t.co/weoberuhqi https : //t.co/cu2w8l2o4c",0
paz vega va peinada clase colegio monguer . # goya2017,0
@ fbarryx vente sabado mamona,0
hostia padre homofobo mauri,0
"quede ofendida marica , va decir ?",0
@ exojo @ el_pais fachas ateos . dios catalan creo paraiso lerida tarragona .,0
marico risa tierrues jajajajajajajajajaj,0
@ anthonydashesp fav si retrasado,1
campana llamar comunistas fascistas siendo fracaso ...,0
"@ hothorchata culo dio subnormal , asqueroso",1
tio descojonandones subnormal ahora entra tos,0
"dani rovira siendo subnormal , podia imaginar .",1
hacen boicot excusa `` patriotismo '' : solamente 8 % actores/actrices pais pueden vivir cine # goya2017,0
"aficion , fria , protestona . parece , partido , mucha ayuda cantar tebas mierda .",0
@ kibaocaso ojos rojos gritando campo batalla golpeando gilipollas gilipollas,0
". @ materazzirbb `` jovenes pacificos '' maidan , quemaron 43 personas vivas odessa . zozulya , mongolo .",1
proposito social : feminismo mas mujeres cine . logica : poner hombre simbolo opresion mujer dando mensaje .,0
@ fuggingbleb ser racista ? ser pobre pedazo subnormal . dinero lleva morales haciendo museo 8 millones ahi .,1
premio mas dictador : # goya2017 # goyaparaflorentino https : //t.co/abmyacymok,1
-emo mongolo gorra -dice edad `` lvl '' -bio mongolo . - `` patina guai sevilla '' - dinosaur https : //t.co/lun8ezdnpq,1
alcalde boston desafia fascistas mientras elon musk susurran oido https : //t.co/slmghigyjx,0
mata pone mente tan loca ; hecho bebida esa... https : //t.co/lyf4qukipx,0
"@ bronceslol vozarron , despues pregunten si chica . tal caso seras chica fuma tabaco negro xddddd",0
"@ jotdownspain si pirata recibes punto negro , llevas mal ...",0
"hace falta ir ucrania saber zozulya nazi , poroshenko asesino golpista . bocazas . https : //t.co/pgrtykehk6",1
"@ elloko_returns idea patriotismo ? empresas separatistas tb minoria cataluna , abducidos # mafiapujol https : //t.co/juf5cyicha",0
"@ pinohormail @ futbolresentido @ juanma_rguez perdonarle joder infancia dificil , padres echaron casa retrasado",1
"@ alexzee616 @ anthonydashesp aparentare ser retrasado , conoces bien rio gentuza toxica .",1
juristas catalanes lanzan manifiesto respeto ley pleno desafio independentista https : //t.co/8zksghqrog,0
rollo : `` oscar mejor sonido ... ruido helicoptero hacia boca pavo loca academia policia '' .,0
besaculos gringo enteran gringos adoran almodovar actores realeza alli .,0
si pudieran fanaticos ultraderecha eliminarian todas lenguas https : //t.co/biqgefucxs https : //t.co/wfw7sjowo2,0
"`` tanta mierda cabeza , materia gris volviendo negra ''",0
[ spoiler the walking dead ] ... cojones pasa nina ! ? putamente loca joder ! ! ! https : //t.co/yumgxcqnmh,0
@ db9cama5 bien haces maricon ... ... ... ... ... ... ... ... ... ... ... . sera ? homosexualidad egodistonica llama problema mental,1
@ willpro18 chiste  maricones  homofobo cualquier contexto . reirse accidentes laborales rastrero . @ aclabesp @ bjk246,0
# l6neratrump manipulando tope 5min : 1- colgo 2- ultraderecha supremacia blanca ? gente insuperable .,0
"cada vez sale guiri recoger goya hablando puta pena , muere gatito # goya2017",0
@ pmanglano goya mejor guion original `` siempre cruzan rojo ( aunque azules ) '' @ ppopular https : //t.co/m99krzigcy,0
"@ anuski24158940 poniendo negra , voy quitar , asqueroso",0
"@ simohayha1979 @ roy_swan @ 20m @ partidorepes creo llamar fascista vendido inigo , hable bien dice",0
"@ cujjjo dio ahi mas , aparte mensaje cito mamon",0
"@ dri69 pesada crossfit , maricon : p",1
pedro sanchez asegura `` nunca '' socialista sera adversario https : //t.co/wbrrvu4rok . via @ periodicoaragon,0
@ juanitaalba subnormal maleducada elettra rie igual q naranjita cojones sensacion mia ? ? ? ? ? puedo !,1
"@ 0_aredhel_0 mamona , fijo cojo movil encuentro dick picks 20 .",1
# goya2017 joder director orquesta ? hombre negro ? ridiculo eh ! ! !,0
acaba decir cari wassap . capela maricon,0
@ generaldepie_ deberia caer cara verguenza.quien diego alves recriminar aficion ? dedique parar callar,0
@ 65josetxu llamar dictador iglesias sinonimo votar pp ?,0
@ aqui_lablanqui nain . alejo sauras sigue igual serrano mamon .,0
"@ xavicht vega , cretino , usted mejor suerte merecen hipocresia sectarismo fascista",1
fiesta acabo ver libro titulado `` the religions '' solo puedo imaginar capitulos : putos moros ...,1
@ galsuinda vendedor cupones gilipollas . solo ciegos venden cupones . extranjeros migrantes refugiados .,1
"despues desprecio parte d autoridades general , compareciendo fiesta cine nacional , patriotismo parcial # goya2017",0
`` trump fascista quiere muro '' # l6niglesias recuerda dia dijo `` caida muro berlin mala noticia '' https : //t.co/gdux2h6wcy,0
@ vulcano1982 si sabe escribir ninato ... haber si bio dejado loca jajajaj,0
"siempre encantado , fascistas patrios , cine espanol basura extranjero mejor . cosas vida # goya2017",0
"`` patriotismo amor propio pueblo primero ; nacionalismo , odio demas primero . '' https : //t.co/lflyhzknvt",0
si bollera malvada .,0
video chulo : poner metal rojo hielo https : //t.co/9bex8ypt0x,0
"vicente azpitarte , periodista poquito subnormal https : //t.co/oymigg74bp",1
nena basura negro bendecido,0
"hoy llenar frigo alitas pollo , cervezas , patriotismo libertad manana superbowl",0
"aqui unicas victimas club llamado valencia club futbol , historia aficion . favor , resto , abstengan .",0
"@ alexzee616 @ anthonydashesp dios , 2012 sigue siendo igual subnormal . si , tambien uno.pero eh cambiado varias cosas.el",1
"kurdo siria , sera tan fascista titere kosovo https : //t.co/mjd9j7xyk1",0
"# l6niglesias vez acuerdo @ pablo_iglesias_ , donald trump parece facista , fascista",1
"@ pablo_iglesias_ llamando fascista trump , cosas nombre # l6niglesias",0
"..y @ willyvin , piensa insultarle , ? . `` facha '' , '' bocachancla '' tal ... . ! ! ! @ losantosposts",0
"@ leonlec feliz cumple leon , mejor cubriendo aguilas consentido aficion azulcrema !",0
"sr azpitarte usted demagogo sobretodo ignorante , venga usted si valor pongase grada manana ... acepte reto https : //t.co/iu7qop6aph",1
"@ privateer_drake moby dick , cazador barcos . negro narcissus . capitan mar guerra . caceria . mar cruel ... elegir .",0
domingo estare animando muerte arcangel . dadle alegria aficion favor @ rodririosofi @ julicv7 @ sergioaguza,0
pues aqui viendo hacen monguer # vipdirecto salvable casa emma daniela,0
"@ losantosposts @ pablo_iglesias_ si mamarracho facha , bocachancla tambien .",1
carolina punset partido ultraderecha ciudadanos `` recuperar valenciano emotivo util encontrar empleo '' https : //t.co/bejo4rysyb,0
@ lmbarragan67 @ xsalaimartin cancer democratas k kieren votar ... teoricos sanos fascistas k impiden ... . ves,0
"ser patriota referente cine mas , seais fachas . # goya2017",0
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/9r7ayp5yqm | # espanahoy,0
portarse delicuentes izquierdistas gringos estan haciendo quedar pesimo partido democrata . querer estan ayudando trump .,1
"mierda aficion merecen mierda equipo , seguit pasando club tambien va mierda",1
@ alycia_heda @ empiezoporuve hecho llorar video putona,0
"# l6niglesias @ pablo_iglesias_ despreciando directo asi @ eduardoinda ser afin , demuestra dictador totalitarista q lleva dentro",1
"@ josesnow18 , decir , mas da ser hetero , problema ser retrasado xd",1
@ mendeleiev si ? joder quedo mas tranquilo . paso dia pensando deben pensar q retrasado . q tambien ...,0
"@ jonviene poca hostia , catolico",0
"leido subnormal # boicotalosgoya decia queria cine espanol politizar , hollywood parto cojones",0
@ publico_es pues pegar navajazos fascistas nacis jodan viene policia pues ladrillazo . justicia espana,1
loki llamando ''zorra llorona '' viuda negra punto mas dark universo marvel .,0
"@ poetscryforaby si solucion metodo concienciacion pasa decir si comes carne hipocrita criticar nazis ,",0
lrt . diego brando gay cago puta .,1
"onu : refugiados personas forzadas huir paises escapar persecucion , guerra ... https : //t.co/posgiahc35",0
"@ bernyame puedes anadir : facha , cunao , racista , homofobo , etc neo-vocabulario imbeciles imbecilas @ danseker",0
"si entrego goya gana gala , invento nombre . mamon . . diria `` luis cuervas '' , mismo .",0
@ poetscryforaby cambio ridicula argumentacion comen carne hipocritas si critican nazis tonteria grande,0
"@ alegrotix parto eh jaja vaya subnormal enserio , sobrevaloradisimo actor .",1
voy deci cosa . aficion carnaval merecemos monumento . manda cojones tragando hoy ehhhhh,0
@ adonias8bits sinverguenza . oot pasa aficion par veces ano menos .,0
"@ juanma_rguez madrid tragado mierda . digno , seria abandonar competicion . regalen basura separatista .",1
"@ rodrigoamirola politico organizativo , fundamentales . creo igualdad etico grandes diferencias .",0
valencia hunde apoya aficion ! ! pasa vender alma diablo ! ! ! animo valenc... https : //t.co/pehgnzhscf,0
vaya dos ascos tipejas defienden ? aun llaman loca aida ?,1
canis 2000 posteriores aun mas gilipollas anteriores .,1
den ningun goya trueba tambien boicot fachas ?,0
ultimo pegue andres maricon # zamataouno,1
"@ quiquechust usease facha costal viejo , ?",0
2 salidas da igual chicha limona by aida # vipdirecto continuamos bingo comentarios homofobos,0
"ir bus gilipollas suelte , cito textualmente : `` cosa ser homosexual cosa ser mariquita '' , explicais ? ? ? ? ? ?",0
l @ s fans fascistas suelen ser bastante incultos politic @ s https : //t.co/ovmbnhykg7,0
"lichi , culpable muerte cientos ninos india https : //t.co/exd4mrvw6z via @ planeta_futuro",0
"@ videsjavi nacionalsocialistas , fachas xd",0
@ kingsmiss ver alguno chusma vividores subvencionados rojomierdas produce nauseas # noveolosgoya # boicotalosgoya,1
@ laikaorbital @ oficialjrivera @ gildelatorre1 jajajajaja jajajajaja comas pollo vuelves maricon,1
"logse incorporated ( si pue ser ingles ) `` free state of jones '' indepes excluidos vaya ser quieran dar facha , oiga !",0
"lichi , culpable muerte cientos ninos india https : //t.co/xw9ow9fh7j via @ planeta_futuro",0
"@ valenciacf diciendo mismas mentiras penas aficion , direccion peor nunca . desastre . /2",0
"andaluz normalizado , catalan barcelones batua vasco . aumenta exponencialmente verguenza ajena .",0
"unico consuelo hacer subnormal , malagueno dani rovira pone acento sevillano .",0
@ azpitarte ahi facha ahi . haciendo demagogia barata borregada mas fiel .,1
"ser capullo ... puto cerdo facha . da verguenza mismo , cerdo ? https : //t.co/8xuubjdhsf",1
"puedes llamarme negro gilipollas , llames tarde cenar .",0
@ jvilladelpratf1 crees serio jl sufrido catalanofobia ?,0
"madre mia , hombre-tacones rojos-caminar dificil- . chiste pueblo . # goya2017 # contandolosgoyas",0
premios cine igualdad genero ? cosas gente pasa ir ver cine espanol # goyasgolfos # boicotalosgoya https : //t.co/c5srdkj2ny,0
dani rovira acaba explicar feminismo mientras hacia referencia cojones . # goya2017 # graciasdani,0
"si odias seleccion espanola , pasa , si odias cultura espanola tampoco si odias cine espanol facha entiendo",0
reivindicar # cineespanol # cultura presidenta guiri..q sera eminencia habia espanoles ? # goya2017,0
'crush ' referis putas chonis ?,1
autentica verguenza q impida protesta pacifica d @ cn10_vcf aficion dirigentes del... https : //t.co/znanjyr3af,0
@ rockemallsev si ser nazi mierda diera pie atacarla costados .,1
dani rovira tambien sodomita ? ? ? # goya2017,0
ministro cargo politico pais iria cona # goya2017 toda puta gala poniendome caldo ...,0
volviendo loca maldito post blog ... nunca habia costado xd espero tenerlo listo manana ...,0
@ joseleatleti desgracia aun entregan goyas simple hecho ser subnormal . deberian empezar,1
"puede ser subnormal , ser subnormal real madrid pasarse xd",1
hoy llamado ... blanco mierda racista facha puto nazi ... etc dejar q cuele negro mantero torno @ cercaniasmadrid,1
racista ? ves racismo pedazo mierda putrefacta ? @ nandodanconia https : //t.co/5oym1jq5zj,1
"asi habla guiri , asi hablo fallas .",0
@ angelblanco_m @ jospastr si rechazar dictadores franco maduro ser perroflauta entonces . da igual izquierda derecha .,0
independentista rajoy https : //t.co/fpqqngjpvl via @ araopinio,0
lis fachas ignorantes seguiran diciendo subvencionados . sacas ahi . animalitos # goya2017,1
periodista estadounidense : gobierno sacrifica fascistas # ucrania https : //t.co/eyyepj1x72,0
cosas pueden pasar @ boyberrymadrid : actor porno gay americano coma culo . xd https : //t.co/etg0zzogzr,0
dia mujer billete llamo facha machista dejarla colarse torno nuevos ministerio @ cercaniasmadrid,0
"@ eloy99_bmx mujer polla , pelo pecho lesbiana , si lesbianas gusto unas transfobas",0
ahora vuelvo loca decir cojones pasaba haberla visto ?,0
resumo # goya2017 terminen : queremos mas dinero malos fachas .,0
faltaba cosa rayarme subnormal,1
@ elhmelizee sigue bien utilizado decir maricon frase,0
"embajadores , santidad papa # goya2017 homenaje loca academia policia",0
"@ pabloharour fachas guste pais , espana",0
amenabar recomienda rajoy ver 'el gran dictador ' https : //t.co/osbvwtzvd2 # goya2017,0
"aqui mas imbecil , rojo mierda viva franco arriba espana ! ! !",1
@ marcoscarou @ azpitarte cara facha biencomido delata . pobre diablo servicio regimen ( dieta ),0
"recuerdo decia emery dios quedar 3o villa , silva mata... cholo hizo siqueira mario suarez . increible .",0
espana debe ser unica dictadura mundo dictador paga gala opositores insulten anos .,0
rovira lado ministro llamado facha,0
"@ castigadorastur @ lorlandovargas @ lunagalla usted conoce `` tener huevos negros '' , verdad ? ( perdon )",0
gente hace llamar periodistas ganan dinero hacer ridiculo publicamente dias . menudo subnormal .,1
@ marinacl32 @ rubia50tdq @ deellsur cuanto mongolo suelto jajjajaja,0
video | aficion explota ridiculo vcf https : //t.co/lnambmyyfr https : //t.co/piir58mkwr,0
ahora mismo acaban llamar racista impedir negro mantero papeles cuele tras chamartin @ cercaniasmadrid,0
regimen fascista kiev bombardea civiles donbass https : //t.co/xpzfg8zpwg via @ forotribunal,0
ser puto retrasado ... retrasado imbecil profundo https : //t.co/qif9gmy29t,1
"39 dice , parece lleve mas hilo negro ... . felicidades jose , primeros 39 ! ! https : //t.co/mh2zs33ljw",0
calvo dice jorobado : -que llevas mochila ? - peine cabron,0
@ ppsocs vete ver bella bestia anda maricon gangoso,1
: suena chico . padre : maricon . : tambien camarero . conozco camareros . padre : maricones .,1
@ eschocopon ver ser `` maricon '' ? xd,0
@ djr3bo @ danielftjusten @ guardiacivil @ javirm1993 @ cristobalsoria subnormal independientemente equipo q . insuperable,1
chupito cada vez rojeras goyas digan 'trump ',0
"@ krls asocias palabra `` inutil '' catalan ? , despiden ser malisimo , ser catalan",0
"metete equipo mierda , puto subnormal @ juanjgg7 @ valenciacf @ sdeibar",1
algun independentista planteado hipotetico caso hacerse referendum podria perder ? entonces ? # porsaber,0
tenias cara felicidad guarrilla @ gabi7rma https : //t.co/tdx7h8obs8,0
vida da sorpresas : ponerle hijo nombre ares ( dios guerra ) salga maricon . # firstdates251,0
@ femineka naturaleza mas fuerte hombre tambien subnormal,0
"menudo capitan joder , zapater representa zaragocismo igual aficion",0
facha esradio . luego si madrid equipo regimen . va carne xd https : //t.co/xsghgxsydn,1
"mm falsa noche , sera cine negra",0
putas wikis colores raros dejan viendo lineas negras lados 5 minutos,0
"dando corazonada gaga va salir # pepsihalftime vestida futbolistas , version putona . dejo caer .",1
pais normal estarias procesada fascista incitacion odio . basta intentar enfrentar gente . https : //t.co/aof3hvouc6,0
"@ dieguezmiguel pues subete repararlo , maricon",1
"sr murthy ustedes incompetentes aficion debe dar golpe cambiar manera drastica , recibo",0
general raul isaias baduel convoca desafio politico carcel abril2012 https : //t.co/hgtfhryirp 54 unidadcivilmilitarya  ,0
@ rogeredroger ves moza pueblo amigo subnormal https : //t.co/wc0txsxwrr,0
"@ inachetehd derramo burn , marica .",0
icono kcherno icono goals quiero meta broma maricon,0
"independentista cobrado 1,5 millones : 'como va pararnos espana si pais chichinabo ? ' https : //t.co/hptzs5pphk",0
"policia alemana `` refugiados '' carnavales `` interacciones deseadas poblacion '' . , violaciones agresiones sexuales https : //t.co/9zpcgrrawk",0
mas indigna : criticar trump llamado podemita xddd,0
"@ skyhookmagazine chaval tendra parte culpa , @ orlandomagic hace tiempo agujero negro",0
premios monguer 2017 . mejor direccion novel : https : //t.co/of3vrxoxi3,0
bombas fascistas cayeron valencia https : //t.co/c0xdnxcbzx via @ valenciaplaza,0
@ 1144bpzr quizas pesima comprension lectora ver sigas parado . solo conteste tarado decia q cadiz mejor teo,0
"`` llaman maricon si escribes corazon , espana profunda reniego . '' https : //t.co/eajmaxkg0y",0
subnormal problemas infancia problematica https : //t.co/tdjbpundu7,1
luego digan # goya2017 rojos . llevado cura dirigir orquesta .,0
madre mia ido casi toda aficion . verguenza equipo .,0
@ esauistano1 mamon ! ... . disfruta pidas ensalada si piensan cahondeo ... . jjajajajaja,0
retweeted violencia genero td ( @ jozurbay ) : olvidemors # refugiados personas forzadas huir ... https : //t.co/70oullpkuc,0
@ xrussianfairy sale guarrilla pelirroja ?,1
"@ paolita_hii depende , si tatuado `` 100 % negra cumbiera '' dificil mirar asco ( ?",1
"cine espanol sera malo quieras , fascista eastwood , saenz heredia yanqui .",1
"cuanta gente cuanto periodistas mamon estan meando tiesto hoy suspension celta-real madrid . nivel , maribel .",1
"cunao rivera , encuentra lugar espectro politico . acabaran decir izquierdas , tiempo tiempo . https : //t.co/kzsrx0wdeg",0
explicame alma cantaro genero musical puede ser machista solo veo personas machistas haciendo musica https : //t.co/qfcvlnqn4p,0
"follar alguna loca cono , haceos paja evitais problemas .",1
"@ daniel_robira parados . presenta parado puesto trabajo . `` interesa jardinero ? '' / `` dejar dinero , mamon ? ''",0
aiii guarrilla pelirroja guapa ! ! ! @ cristinacastano echamos menos ! ! ! # goya2017,0
# firstdates251 mierda postre aquel negro https : //t.co/vd97zaefo3,0
"gatita , dale don dale , baila morena , sufre mamon pasion gavilanes jajajaja https : //t.co/7ly3fjr9iz",0
@ naxo__greenday @ fministra pegas fascista mujer acompanado panda ?,0
patri guarrilla pelirroja . galaza . # goya2017,0
dani rovira grande critican ... ( si ... negro ) # goya2017,0
"@ serotoninka_ `` jodan furcia ! rap sucio si queda claro ... ! '' tio , ver si colega saca mierda .",1
@ danirovira @ evita_blanco99 jodan retrasado ... encantas @ evita_blanco99 jajaja,1
teoria dice trump hydra pretende sustituir craneo rojo # losvengadores,0
"si vez boye , pelicula protagonizada fascistas asesinos abogados atocha , sido candidata ? https : //t.co/njiothwkjt",1
"sectarismo , infantilismo , misticismo ... tipo gente acabaran siendo pasto ultraderecha . https : //t.co/j3bhijevy0",0
"@ simonow_ molestaba signo identidad nacional ? sigue molestando fachas , claro",0
venga peter ... estrenas rojo ... sera verdad ? # ohd2tv3,0
alves pedazo subnormal tambien puedes cubrir palo corto,1
@ sextanochetv c 's mira hacia lado silbando . tia facha prima hermana maruhenda dos babosas 13tvppodrido,1
@ gqspain habia leido `` mongolo ``,0
@ dpelayovuelve @ andresmr62 recurso facilon `` franco '' `` facha '' propio merma . cultureta esperaba + @ litobalboa,0
subnormal vez subiendo cuesta ... ..,0
"segun inda fascista . bueno inda , tomo mas serio opiniones prima 6 anos .",0
@ runy_9 @ f1davidcastilla deja gol tv harto sufrir catalanofobia,0
"@ jkshirkz tipico gay 5 5 , ?",0
peliculas rajoy ? 'el hombre mil caras ' 'el gran dictador ' https : //t.co/duod4qolhh # espana,1
"partidos politicos representantes lobby gay pro aborto ecuador , desperdiciar voto est... https : //t.co/jxyqikuvi9",0
"@ jojofactsdubs si ? deje dibujarlo , demasiado raro xd si vieras rohan hice ... parece travelo ( ? )",1
enfermedad catalanofobia llega limites insospechados . luego extrana antipatia despertais https : //t.co/vfy6ocyg0q,0
"@ suicide_pierce @ nikablogs @ jackbibon hembristas recordais comunistas , `` si piensas fascista/machista ''",0
moro  si bueno mestizo mitad mitad https : //t.co/gtp45l3qsg,0
@ counterflow6 vendo . pano podeis iros misa despues mitin rajoy . tanta paz lleves gloria dejas . facha,1
"@ patxiartieda @ parado_new - traes:5 pulpo,2 gambas,1 centolla , 4 albarinos miranda maricon cunado rapidino .",0
"@ mafolu2 @ luisonsank @ jardiner_ dare asco , voy dejar subnormal asi sabe hablar ofenda , saludos pio pio",1
daniel muerto veo twittear subnormal,1
"catalanofobia , simplemente sabia narrar partidos futbol . gente siempre victimismo ... https : //t.co/qinvwpfy9f",0
"@ blankat5 ah , entonces solo fan loca sabe mismo .",0
@ azpitarte subnormal profundo .,1
"alan unico animo desmentir experimentos rojo , creen superiores @ combatearg",0
"@ andresmr62 facha , sabandija ummmm , insulto unineuronal demas tonterias . adios . pd : mirate bien goya",1
"@ pablo_iglesias_ , vas comunista luego vas goya despilfarro dinero capitalismo alli ... viva cholo",0
"# derspiegel vuelve hacer # trump , sera turno dictador # venezuela ? https : //t.co/nfgayrwnbz",0
"`` halloween espanol , si ateos podeis celebrar navidad , cine espanol mierda actores rojos ''",1
"@ flexzcod next level , refiero negras",0
@ jcanexp @ valenciacf valor aficion soportar verguenza partido tras partido # peterveteya,0
"@ chacho_mlg @ agarzon @ saluboldo vas pasar zasca ? pues si apoyo pueblo revele dictador , fijate cosas",0
viendo goya seguro dani rovira hecho subnormal,1
da igual si peli zombies comunistas siempre ganan fascistas,0
# l6nenchufados si tv reflejo nivel academico politico pais debemos andar puta rastrojo arcen europa,0
marvin antonio hace falta incalculable marico,0
@ hawkblade09 entiendo pete blanco negro .,0
politicamente incorrecta = mas facha land rover @ magrit_matrice @ elenamoreno_82,0
@ javiatm1903 llame lloron si franco llamase facha . unica respuesta cabe vida ofende solo puede,0
si teniais alguna duda tio fascista ... https : //t.co/892qsx4di4,0
muchas veces unica manera hacer frente vida poniendote minifalda pintandote puton .,0
quiero votar referendum independentista unas posibles elecciones vez quiero meter papeleta error,0
@ picdetroi albaniles bolivianos q estan reformando cocina bano gentlemen lado guarrilla callejolera .,1
"@ agumackay agu , amigo . muchisimas gracias querido . perdoname ser tan subnormal dale beso enorme parte gorka felicitale tb",0
youtube/internet -da puto asco -nos vuelto locxs ? -hipocresia everywhere xd -mucho subnormal suelto https : //t.co/yk1nfpxpv2,0
@ albertosm28 calla subnormal ven normal you mira rima hermano arkano,0
"apoyemos cine ! +cual , espanol ? digas palabra ! +cual , espana ? cine independiente , facha ! +sin subvenciones ? neoliberal !",0
@ v8julia facha amargado veo,0
empecemos pronto hate luego hace noche : dani rovira subnormal .,1
mira enfada invisibilizadas casi cualquier ambito siquiera incluyais feminismo,0
peliculas rajoy ? 'el hombre mil caras ' 'el gran dictador ' https : //t.co/osbvwtzvd2 # goya2017,1
"sera puerta abierta , inutiles fascistas embusteros miserables , ? https : //t.co/9tuqz5xrrx",1
fachas criticones van cenar tomar copita ? prefieren criticar ? # goya2017,0
presentador destruyo feminazi argumentos https : //t.co/pqbz3viren,0
"@ dr_munra ay , pobrecillo ... dejan ser dictador dios manda .",1
"@ playa sucia , cabo rojo , pr https : //t.co/d5z92mjrdm",0
"discursos anti-trump , iva cultural , corrupciones varias , refugiados , etc ... . comience fiesta cine ? ? ? ? ? # goya2017",0
viendo fotos viktor escapo decir alto `` gay dios '' meo,0
"veces creo subnormal , luego hago confirmo ... cuunii : tal vida ? mosqui : pois 2017 mosqui : tua ?",0
@ mflp47178 querras inculta facha,1
@ marisavalde xenofoba racista nazi.solo sabes insultar gente tan sucia fanatica q desprestigia espana mundo,1
cuatro fantasticos monguers heinsebregers jajajajajaja... https : //t.co/uymwxsfmqb,0
xente pasa ser facha declarada ir super progre guay twitter sodes moi riquinos,0
"@ kisekish claro , digo si homofobo satirizamos conducta si , debes sentirte atacade .",0
"@ miliciapopular tambien hungaros transcarpatia soldados . supuesto fascistas , obligan enrolarse",0
@ eldury56 tipo subnormal,1
